,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,TTS_0_4,TTS_0_5,TTS_0_6,TTS_0_7,TTS_0_8,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
1508,-4.868955824059562e-06,-7.401058057138371,1694.3119180631209,1727.387077309916,1876.2236849590342,1892.7661450546743,1909.3253549804629,1925.8551125146087,2421.973907728542,2438.515978929045,2620.440497412518,-3.7667386462297086,0.023127366949935686,0.3629359826977746,0.3221675657124854,0.10479963287182481,-2.1364298069628687,0.1180756442469517,16.537854398476753,1694.3158178279998,0
1509,-5.177456197091356e-06,-7.410278232533223,1694.311918431617,1727.3855028921232,1876.2251493900492,1892.7669180854455,1909.3282229574281,1925.84356869466,2421.977299608606,2438.506182318292,2620.441985703401,-3.743537624196144,0.023670218504935114,0.5625823150282865,0.3396606028634235,0.37203049914710506,-2.0855449815969047,0.12423939352948626,16.537846397231025,1694.314556425234,0
1510,-6.506037550446183e-07,-7.3919035750593185,1694.3119929704249,1727.385698039069,1876.2280753676516,1892.764575399765,1909.3323027691126,1925.8481259270106,2421.974953265464,2438.511095059425,2620.4412371641306,-3.7019659925665533,0.024674967949565564,0.6607943937662292,0.2689650130834058,0.1748447467644132,-2.090688587130327,0.12360199576408053,16.537831685357602,1694.3161348829553,0
1511,5.787073343101077e-06,-7.416333047565713,1694.3123436755163,1727.3748874713174,1876.2264253660883,1892.7644461936723,1909.3319010615674,1925.85006704156,2421.98049350864,2438.5077663755683,2620.442993630747,-3.6935672846546996,0.024883078504679003,0.7034711992875687,0.22277333487186057,0.3254585579788283,-2.08656821148475,0.12411233308588689,16.53792537717077,1694.3133361135592,0
1512,-3.412641986381916e-06,-7.399025784541565,1694.314115880357,1727.372470039594,1876.230747646476,1892.7623671805643,1909.3101282996258,1925.8468679821854,2421.9817529515685,2438.513441399694,2620.4397115834668,-3.7027340331299485,0.024656023849129845,0.7378090957433928,0.2953226139300995,0.26338724954111137,-2.0253774404013933,0.13194403277949754,16.5379980922969,1694.3095531978927,0
1513,1.1633264193616444e-05,-7.408751749620033,1694.313745755753,1727.3755783710558,1876.2299625919065,1892.7425445496883,1909.3273837902054,1925.8458030396157,2421.9772372799225,2438.510759731145,2620.4422040747127,-3.789505135400351,0.02260678638177164,0.2623771037162041,0.20862657780472227,0.3646495814395958,-2.068296177711841,0.1264009631157422,16.53797734590377,1694.3092980045524,0
1514,7.14564785758321e-06,-7.41542245982989,1694.3153711425039,1727.3755813167809,1876.2294096004177,1892.7404361665474,1909.334996701051,1925.8459776888137,2421.9779770440678,2438.507956772195,2620.44251439942,-3.7924924545665806,0.022539353467493174,0.19327197852224778,0.2055352291964676,0.3442292738133308,-2.0683307561998596,0.1263965924371197,16.537943518965793,1694.310594177282,0
1515,-9.530533628064655e-08,-7.394111749117763,1694.3097915373633,1727.374451073804,1876.225133597125,1892.7564467354475,1909.3295898904514,1925.8445575180294,2421.981482781887,2438.516297145022,2620.437974414964,-3.6725459110342547,0.025411691615653046,0.8464715181834247,0.3525152310155508,0.1734028674963366,-2.0118557970558424,0.13374024946551646,16.53800421589515,1694.3098771291936,0
1516,-1.285787770921201e-05,-7.402899428223304,1694.310776421916,1727.3754082160146,1876.231773042267,1892.7539495699739,1909.3297528209257,1925.8411451108504,2421.974874774238,2438.5137541557324,2620.439387743034,-3.6229659927360593,0.026703356957439965,0.8927599422756822,0.2922169793612819,0.428254843009638,-1.9721723744936506,0.13915423252265202,16.537940044113704,1694.3107370182834,0
1517,1.0107994257522054e-05,-7.402213259056616,1694.3069821958718,1727.376125683362,1876.2315345516402,1892.7531600380505,1909.3274553259873,1925.8418208360115,2421.9809663832193,2438.5121787820203,2620.4396087121595,-3.607038122742545,0.02713208989269096,0.9064220170098893,0.28741832752351426,0.29624923700547123,-1.9826051174407462,0.1377100188390538,16.537998571555498,1694.3093459902102,0
1518,1.0863022795797055e-05,-7.3976008146053305,1694.3091169117713,1727.3797587212728,1876.2198307043498,1892.7644606320564,1909.3241462356443,1925.8447987348059,2421.9813282201653,2438.512746220307,2620.438478245714,-3.6402391082949803,0.02624606756288298,0.887424974822843,0.2607545266129536,0.2305441591684827,-2.031041205508547,0.13119884504670803,16.53796498843167,1694.3106179894498,0
1519,9.120097253853705e-06,-7.403745666571606,1694.312103549694,1727.3887381678264,1876.2230495374101,1892.7625983747923,1909.3065590886642,1925.8506371967617,2421.98253574705,2438.51386458528,2620.438677591023,-3.6795585612674726,0.02523411169120799,0.7834035539727693,0.3751043771762168,0.2941893959347812,-2.058721458809637,0.12761702926205296,16.537938376939497,1694.3116559534917,0
1520,-1.759002187352407e-06,-7.410333289173604,1694.3102003779213,1727.386007491297,1876.2317372842576,1892.762283616615,1909.3293847003308,1925.8437681824346,2421.9808928530706,2438.517385327382,2620.4378137733897,-3.711283531373092,0.02444612575675611,0.7252519430350117,0.10198607950178307,0.3895222311832267,-2.0694093903247914,0.1262603302609697,16.537900748332103,1694.3147806872528,0
1521,2.5553312515304784e-06,-7.39238567402803,1694.3146048825133,1727.3882958086822,1876.2246739510265,1892.7523137057135,1909.330543886902,1925.8467478426955,2421.977641306419,2438.5097863501624,2620.441630435611,-3.800731124602986,0.022354422012088704,0.1626349681702314,0.4667205876863392,0.20815113524869044,-2.051134184410899,0.12858897723635584,16.53786636458048,1694.3140627052637,0
1522,-7.350889558738996e-06,-7.3998906623717,1694.3152634620228,1727.3832186491943,1876.2341284758634,1892.7593385624748,1909.332101747893,1925.8444082564595,2421.980856283051,2438.5155628717184,2620.442464829547,-3.744725082921043,0.02364212777904074,0.3243279559396617,0.11333842370456781,0.21240716380886515,-2.052722688452844,0.12838487527757786,16.5379107666999,1694.3154357887051,0
1523,-7.596296243685552e-06,-7.3901814612039445,1694.3143691368016,1727.38871117831,1876.2291471983976,1892.7530891524686,1909.3301210518507,1925.845364442793,2421.9782701244253,2438.5106675505444,2620.4401657743656,-3.7752142117695273,0.022932177773370633,0.2142362706006289,0.18415638996265393,0.2985402206658607,-2.0551584578548705,0.12807253986963174,16.537848669403242,1694.3148575263908,0
1524,-7.767371705302014e-06,-7.381278961428282,1694.3171756521808,1727.3885832709402,1876.2311443793503,1892.7523739553462,1909.3336564923356,1925.8479543343353,2421.977369524418,2438.508783597852,2620.4397540741156,-3.754113855400981,0.023421195982475725,0.5293346387321194,0.2606422465986502,0.24140212531464256,-2.049253182737537,0.12883108094507031,16.537789317749795,1694.31692218713,0
1525,1.42538537437268e-05,-7.399271633298176,1694.3114780600874,1727.385239385891,1876.2315868191224,1892.7576283908388,1909.3343770614447,1925.8421559397689,2421.980043834342,2438.5194863676998,2620.4381634578754,-3.771698148428344,0.02301295068108871,0.07668167631018918,0.23448552582469473,0.2608947487280324,-2.059580056304393,0.1275075046259578,16.537913921659857,1694.3145685277857,0
1526,1.3699610335504349e-05,-7.403158550338935,1694.3134325355234,1727.3864766333193,1876.229923988077,1892.7560290724782,1909.331850232588,1925.8475393305853,2421.978302471694,2438.5187899750354,2620.4358360574183,-3.78718619132091,0.022659271086234462,0.15896844133641758,0.19837966266305096,0.3253761782926483,-2.05474816619107,0.1281250977463941,16.537859090025314,1694.3155488401922,0
1527,-5.38457083792323e-06,-7.425514734327529,1694.3146706414573,1727.3862058681987,1876.2263868198336,1892.7550434331242,1909.3319834631716,1925.8452637013877,2421.9805335555798,2438.5184869392265,2620.4409904713175,-3.7169602620929294,0.024307744830931437,0.5708713065010815,0.30807484754560766,0.03471117946297486,-2.0530474027451517,0.1283431936413368,16.537935566951422,1694.314028689318,0
1528,4.926863912585459e-06,-7.390625947720715,1694.313774582868,1727.3893002395553,1876.233217231046,1892.7558969879053,1909.3318181652094,1925.8476884337279,2421.9784277399986,2438.5073260973522,2620.442513707,-3.800119458708707,0.022368099632260264,0.06584149483921992,0.2030378086454936,0.4900863739507235,-2.0449915002758976,0.12938128967796378,16.537820047717755,1694.3166015315853,0
1529,-7.157017123160378e-06,-7.3993928253336385,1694.314379216674,1727.390883897936,1876.2289909205615,1892.7572177481038,1909.3331547197752,1925.8447792942802,2421.980144437147,2438.516039408071,2620.435153947973,-3.7295310828813304,0.02400408912638232,0.42743171453421736,0.2717778495176424,0.1448776439129209,-2.053526758275625,0.12828168636477058,16.537816414728987,1694.3167677654344,0
1530,-3.2009459282793493e-07,-7.39277861890247,1694.312641190339,1727.3805967333283,1876.2312326913764,1892.753123157697,1909.3329783753552,1925.8473520108694,2421.9789334015145,2438.510855982187,2620.440621873646,-3.796293470956062,0.022453843630652427,0.39423478630617453,0.38703205355334114,0.21272994507296095,-2.0573122068326035,0.1277970005955373,16.537898295386846,1694.3135968027896,0
1531,9.630905625428743e-06,-7.403890915144136,1694.3084184690426,1727.393106479707,1876.2252627479393,1892.7527916705305,1909.333703511953,1925.8453062173678,2421.980531963334,2438.521742678598,2620.4412775097853,-3.7270632888968382,0.024063399425831713,0.4588574756192286,0.16202193327966818,0.26657989473443,-2.046102787391505,0.12923758977845598,16.537965837007537,1694.3136523730857,0
1532,-7.50131874767085e-07,-7.400592125928242,1694.308717933839,1727.382333963504,1876.2325593693304,1892.7543916852924,1909.3300794961924,1925.8487582463765,2421.9783700886037,2438.5225650560906,2620.43789317993,-3.798305644821944,0.022408708018888356,0.5666060452578804,0.10639760173682067,0.24650107236205065,-2.052964622170172,0.1283538184044571,16.53795798829155,1694.3131050361915,0
