,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
591,2.7444909210476358e-05,-7.302607018931108,1852.7010602887624,1866.4291810517516,2017.4210169891069,2031.1525531048503,-3.5779851467086607,0.027931920318209204,0.2714126985851419,0.2972827993544567,0.22249890223457447,-1.7353582527794027,0.17633701574299515,13.726826213517453,1852.701582470754,0
592,1.2376443367879238e-05,-7.28341480747166,1852.7013869451778,1866.428059961943,2017.41928136209,2031.1554353062684,-3.5555603017480726,0.028565365207506042,0.17972383263902889,0.35331323801410663,0.27053975045748735,-1.755703145844703,0.17278570601665075,13.726917462399257,1852.7010773882748,0
593,1.7564325673720606e-05,-7.28754780403738,1852.7011104978442,1866.4305969411666,2017.4220127822966,2031.1513353587513,-3.617277688817137,0.026855686605394603,0.0418272153028464,0.3978717961343339,0.19526686411247818,-1.7220661006115148,0.17869656116696458,13.726753439462808,1852.7023665385063,0
594,1.6695928043816906e-05,-7.279196206639577,1852.709081747651,1866.4277219443443,2017.418740558831,2031.1572831967942,-3.5290535704769495,0.029332664033358505,0.5612275679003839,0.17458876106873888,0.3590714255045133,-1.7292007350070744,0.17742616383446266,13.726647667580028,1852.704997022635,0
595,8.141696138515446e-06,-7.268478372800278,1852.7023953742419,1866.4328227432313,2017.4095014170275,2031.1464271790962,-3.583768041360272,0.027770859114427504,0.4703060052206094,0.4490722471811963,0.08690059184423782,-1.710180455462982,0.1808331573414732,13.725916823706438,1852.7043273243073,0
596,4.3974245407432885e-06,-7.289651287278319,1852.7057581974766,1866.4288199519035,2017.4138003475357,2031.1543175383777,-3.580722601914908,0.027855562498252828,0.09509569996246699,0.40703582104659075,0.1607553065454752,-1.7617580122669796,0.17174267254779274,13.726434675116064,1852.7038486205684,0
597,4.336597463195092e-06,-7.266922976792399,1852.7048949559387,1866.4308932681745,2017.4097337290027,2031.1569904704347,-3.5929726394591186,0.027516412353992877,0.07298467945851023,0.26730123118885896,0.3203781700714696,-1.7361947562677853,0.17618957089185905,13.72636029916401,1852.7042861613215,0
598,5.474510589696535e-06,-7.270997145741025,1852.7073330122257,1866.4304258350087,2017.42102309085,2031.152728468108,-3.6013405657604327,0.027287117741521677,0.016907314235041375,0.3003531774301944,0.4618093736364033,-1.7276048561197443,0.17770954056071064,13.726505899105918,1852.7055892573594,0
599,1.6129180751001095e-05,-7.275352743021605,1852.704604318559,1866.430448262737,2017.413755432466,2031.1631897242305,-3.5893724939390204,0.027615653977612023,0.14557292687686105,0.29727076266426544,0.20467020531594082,-1.7138451148551277,0.1801716782011728,13.726820652209451,1852.7036651951366,0
600,7.305855919267929e-06,-7.301082395926829,1852.7086236435662,1866.419675465958,2017.4188718579642,2031.1390156017173,-3.606992064894804,0.02713333956713457,0.15301376620148857,0.3555249567010521,0.4526129615098695,-1.6621617291630293,0.18972839506991593,13.726159502648304,1852.7015098750871,0
