,MEAN,LN_SIGLC,TTS,TTS_1,TTS_2,TTS_3,LN_ROR,ROR,IMPACT,LD_U1,LD_U2,LN_DUR14,DUR14,PERIOD,T0,ECC,OMEGA
0,-8.902196804813224e-06,-7.2070707918944725,1393.0754537454588,1403.8349801448444,2124.1517325880372,2134.906072412341,-3.7346971345928526,0.023880402521445823,0.534734759517923,0.1940853433698735,0.3201403033944239,-2.0916467926858298,0.12348361637002227,10.75108487586039,1393.079631505487,0.6954514429466206,-11.563079305816483
1,-1.3723245480165431e-05,-7.216700340462542,1393.0817593389763,1403.8361585924054,2124.160981385334,2134.906658492209,-3.7529976605644695,0.023447353196053903,0.7083140503582726,0.38977198935562063,0.21227869249453413,-2.103915793806362,0.12197785174466179,10.751100666886403,1393.08341644465,0.010200256854850084,-52.748296203713636
2,-1.591605102381683e-05,-7.223040442420529,1393.0693099008552,1403.8384662371436,2124.154830893626,2134.9014466954063,-3.736195553019173,0.02384464648172425,0.22894302147757042,0.35268172122587194,0.275901813228866,-2.04325591164761,0.12960603735137843,10.751093391438733,1393.0782914271215,0.24315864162372883,113.94071342919304
3,-3.944293223106723e-06,-7.199225790561516,1393.0873368929379,1403.838170851057,2124.153819933534,2134.9065355159787,-3.719514460827771,0.024245737243399335,0.5187633426048943,0.29547393465249816,0.06765611954451312,-2.0689992485741753,0.1263121255148283,10.750991696596303,1393.0872522658046,0.14765530323109707,80.37911090347951
4,-1.0886081740400087e-05,-7.196365727622095,1393.0820380523571,1403.8348335605065,2124.1542338525787,2134.900900556519,-3.7684274168825302,0.02308834309180128,0.5115455558908834,0.32265603938108467,0.22288677617470554,-2.0920142361658662,0.12343825145532725,10.751016360254713,1393.0829370767028,0.301012137696729,162.06675728342668
5,-2.4558385587912264e-05,-7.190470361912588,1393.0821180276814,1403.8332478877533,2124.1507380199614,2134.9057673203165,-3.758730545144275,0.023313316801172428,0.007965904804197156,0.36597850571481305,0.23629510034053292,-2.070624388285658,0.12610701737344746,10.751038231356736,1393.082148832121,0.34211100756497675,37.53948811277864
6,-3.4351731058041005e-05,-7.221966960338909,1393.089298724026,1403.8371659843856,2124.1556738335294,2134.906848388993,-3.730387083701602,0.02398355039823846,0.7836158430871746,0.2660813191678597,0.1745579291125674,-2.0598913645961554,0.12746781666042273,10.751000103002735,1393.0877431791394,0.2808964200526559,209.12509722544445
7,1.2449996465263699e-05,-7.206710323745256,1393.0917728352115,1403.834062244316,2124.1576299222997,2134.9036904102486,-3.719914811754702,0.024236032382824405,0.6048290889535888,0.3411025577678608,0.214367368606039,-2.0695712355391214,0.12623989728429158,10.750994740227293,1393.0874703151776,0.06878140074914528,138.59547010142225
8,-3.204570523697129e-05,-7.202499497289492,1393.0836903812828,1403.836887923764,2124.154082396123,2134.9060024717774,-3.7854747810523235,0.022698083598042512,0.21700358558334426,0.3132139180914755,0.43095131362144934,-2.1292905959127215,0.11892162742414313,10.751026115015382,1393.0847648252059,0.34816387836762913,46.465540923431014
9,-1.8399361419470884e-05,-7.188274799473592,1393.084053236583,1403.8365850237358,2124.1514758357885,2134.9089709257382,-3.698988880402702,0.024748537554935897,0.508220881678085,0.43428537320341776,0.32679764182779847,-2.1129190499593387,0.12088458277559741,10.751028865401004,1393.084775399127,0.20785224673150507,109.88862116134544
10,-4.6649507859321825e-06,-7.210444858718165,1393.0911348950387,1403.83444075515,2124.1500039216216,2134.9082210471697,-3.736066653934427,0.02384772023292944,0.06837660279612988,0.1745685117533009,0.20667141738866945,-2.0925513442033896,0.12337196958019014,10.750975316394662,1393.0873017391293,0.4674179933768853,25.4441845844241
