,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
3813,-1.6160302446324195e-05,-7.213947128628854,1393.0895921227057,1403.837741785246,2124.1508822870073,2134.9085844463634,-3.7989830281272603,0.022393533874119038,0.29120132043704106,0.219584653051625,0.24483100968700278,-2.06692793625458,0.1265740285243489,10.750971987454095,1393.0881665931643,0
3814,-1.7013079927850808e-05,-7.1780853095177815,1393.085603868561,1403.836429001918,2124.1532323730157,2134.9028895145557,-3.604485906273533,0.027201425301203088,0.847673939949783,0.33441691558451603,0.39075237202338053,-2.0629154194311683,0.1270829292467776,10.750985787614828,1393.0855290168013,0
3815,-3.538110113221976e-06,-7.161530161097536,1393.0820694236445,1403.838685944836,2124.1624624669207,2134.904606472002,-3.6715502708209806,0.02543700511719184,0.33273655248213085,0.3806714589491502,0.19085533187544157,-2.1196313028224094,0.12007589199351955,10.751075468466617,1393.0848524147525,0
3816,1.3335610466755246e-07,-7.187997580105859,1393.0846288057248,1403.833915108212,2124.143266953491,2134.9053974851154,-3.7550892003113883,0.02339836337482245,0.13209190261546383,0.35063905939494067,0.2421841104399436,-2.0749101123814926,0.12556771396870248,10.7509577959472,1393.0837581279575,0
3817,1.0024328917584117e-05,-7.183532029223984,1393.0913250442413,1403.8336909275913,2124.156207197609,2134.9056940659752,-3.749157477553746,0.023537568434089,0.3656460428883525,0.5092287592340468,0.30360061418884476,-2.0720019989706153,0.12593341060758956,10.751005411090896,1393.0870426262186,0
3818,1.8186542655639423e-06,-7.202327962468584,1393.0861202333037,1403.8328716803467,2124.147857424504,2134.9056012621127,-3.772999630867402,0.022983019211772183,0.43115749874902093,0.4666081258291872,0.21218792064685443,-2.063630239844097,0.1269921202347517,10.750988998469884,1393.0839922028558,0
3819,-1.441776847767783e-05,-7.211111337188809,1393.0937885408184,1403.8405275183372,2124.155700596229,2134.908163986977,-3.7589980786149564,0.023307080542856625,0.4842517179423936,0.19864552338755437,0.42440349149304835,-2.1215400193603595,0.11984691974373829,10.750952270486877,1393.0916918287933,0
3820,-3.1271243437447297e-05,-7.212246812161892,1393.094049100762,1403.8414943154962,2124.1567883460057,2134.903538556898,-3.8465562868331835,0.021353144071807228,0.4798404150137818,0.2264016811583709,0.4282468991632187,-2.155490063217009,0.1158464046379207,10.750916699731627,1393.0923414390493,0
3821,-1.8525867444459205e-05,-7.2040258921247045,1393.0901546529901,1403.8361998097378,2124.156234712457,2134.903155555449,-3.7416446773652154,0.023715067404940927,0.3755339663216819,0.4189291708895089,0.3893176509671483,-2.1466851082430773,0.1168709308491811,10.750977232513716,1393.087721660935,0
3822,-2.1792121237081247e-05,-7.198764313034064,1393.0910182589594,1403.8384673425721,2124.1553592000855,2134.903666893077,-3.7220022574105434,0.02418549374898941,0.6283670098822289,0.3722829174192517,0.4082108249088827,-2.1161242439986245,0.1204977445084719,10.750951838941363,1393.0892894801964,0
3823,-3.897081823515798e-05,-7.188628405335562,1393.077624315674,1403.8350799380194,2124.1622191729357,2134.911000527669,-3.7456462102032284,0.0236203603969384,0.2658633514496713,0.26533064146969254,0.39366481086575833,-2.126756289207421,0.11922339352434196,10.751180679715345,1393.080747538395,0
3824,-2.8592872048595746e-05,-7.1908002930681185,1393.077209632531,1403.8322489933983,2124.1644258148785,2134.9083577543315,-3.715400845369104,0.024345680305658573,0.21050819524314934,0.3114915735589632,0.4235619290573569,-2.153929389908489,0.11602734418656291,10.751200547831724,1393.0791416485902,0
3825,-2.214294512637529e-05,-7.1657204084785135,1393.0807087259682,1403.836031441192,2124.1623801247333,2134.9066856385502,-3.7812746098390506,0.022793619929392033,0.05106432485459052,0.303846792130376,0.42532149765021265,-2.1711700062265282,0.11404410650735271,10.751119758785457,1393.0828198045126,0
3826,-7.005964381399191e-06,-7.196847525741724,1393.0819263111812,1403.8429420501761,2124.1574053905615,2134.9034106448084,-3.7151264448171877,0.02435236169041713,0.08026570547813365,0.3307471658390262,0.335272990635074,-2.093094907553585,0.12330492732159298,10.751000158143356,1393.0869156432361,0
3827,-1.3394078701956548e-05,-7.198751816924488,1393.0808782123058,1403.843717378664,2124.1584089286353,2134.9070878824523,-3.6956077750028973,0.024832356589544715,0.10620253277759069,0.35555177362049184,0.32963034375782896,-2.0790158443073703,0.12505322349930637,10.751037059577094,1393.086744545105,0
3828,-2.280168253084015e-05,-7.206413812178394,1393.0935493826535,1403.8293406777161,2124.1557264351613,2134.9056190656916,-3.822722361009861,0.021868186686590362,0.34061126703787353,0.21527100292805978,0.2147573229459474,-2.1218926220357806,0.11980466884852278,10.751016286905779,1393.085996992056,0
3829,-1.8196270724348426e-05,-7.201959420186375,1393.0812855821591,1403.8373879391445,2124.152582548408,2134.9054600768422,-3.7222265217858777,0.02418007041249496,0.35465120192292215,0.5121305887440879,0.3220203316204069,-2.0473506993580726,0.12907641323162836,10.751025522049064,1393.0837985259457,0
3830,1.1370417580617072e-05,-7.213462908394523,1393.0898666170337,1403.836841737125,2124.1515795827313,2134.90427397388,-3.723997007875901,0.024137297809496163,0.689849200072949,0.13680984114447803,0.2559736227093852,-2.084431861648014,0.12437776387397023,10.75094935603005,1393.087887694656,0
3831,6.6101871468811425e-06,-7.20964508879316,1393.0884882533064,1403.8380630463794,2124.1501725640414,2134.906156675489,-3.6899116425391676,0.0249742086024501,0.7909893139208248,0.2610559607757448,0.13097109596288337,-2.071136944538543,0.12604239699536415,10.750954644196094,1393.0877849100389,0
3832,2.8826156798677255e-06,-7.195347676291654,1393.0855508228492,1403.8355559610488,2124.1547549565043,2134.9040439638948,-3.753138033447401,0.023444062054487572,0.48573046656101526,0.2680058858185459,0.19789849000893156,-2.0834515871667354,0.12449974800112963,10.751012146965154,1393.0850573557764,0
3833,-1.5830150657520848e-05,-7.201896986424225,1393.0854904222597,1403.8329319823647,2124.1498002446187,2134.9101056231934,-3.7622893480227257,0.023230496759745263,0.44035027218767664,0.32771597215585224,0.22997473820329595,-2.111564880758032,0.1210483918420689,10.751040932155183,1393.0836699087556,0
3834,-7.305038113189127e-06,-7.1977972074705,1393.080662932861,1403.8319993467271,2124.1572879962237,2134.9096556151244,-3.734876342797343,0.02387612334083104,0.6398262458531435,0.26137632812205314,0.2777692665581253,-2.1323197012170567,0.11856194632269909,10.751134576712698,1393.0807585761459,0
3835,3.977799385955096e-06,-7.187028058599368,1393.0832526929737,1403.8273133564228,2124.158745451866,2134.9093555947047,-3.7869473582265196,0.02266468351637261,0.32477070007394915,0.3364857032165445,0.3447135659855789,-2.1219317035777747,0.11979998678881773,10.751157518985316,1393.079732368998,0
3836,-2.324090662251749e-05,-7.219490487786666,1393.0864306595754,1403.852743511921,2124.150032223091,2134.8984540705883,-3.7160390554520895,0.024330147604100953,0.4347173176226803,0.43919877534645724,0.23333160610815673,-2.0089394556593785,0.1341308509782464,10.750805184757665,1393.094136242154,0
