,MEAN,LN_SIGLC,TTS,TTS_1,TTS_2,TTS_3,TTS_4,LN_ROR,ROR,IMPACT,LD_U1,LD_U2,LN_DUR14,DUR14,PERIOD,T0,ECC,OMEGA
8805,4.06259214494485e-05,-6.7747365037387866,1745.9123786887114,1758.9213714222628,1771.9170621666203,1784.9068859469173,2877.0760118633925,-3.346962492751776,0.035191085096750105,0.5212154511900341,0.13914984972748856,0.259252328980331,-1.6910578452355223,0.18432443409932242,13.001886519865439,1745.9116527480842,0.3125198095287183,205.87495594512052
8806,2.4263191497221507e-05,-6.763031746120293,1745.9197875387667,1758.9185987006597,1771.9146228650984,1784.9089253459729,2877.0703814154767,-3.3562340043098016,0.03486631841001476,0.3232076828403481,0.26823159469136293,0.41466146190718445,-1.682998806304772,0.18581591376356682,13.001806999335079,1745.912852985562,0.052212808482559915,-19.46817729418378
8807,2.1678200883864185e-05,-6.770175565633394,1745.9178377821936,1758.921384682188,1771.9162409660585,1784.9065543063584,2877.068467242335,-3.378601839266085,0.034095091843306155,0.12568212615726365,0.36453000973412086,0.2310302797253967,-1.6796808658500657,0.1864334638316113,13.001784179424012,1745.9129112585401,0.7763643156921258,208.639073105029
8808,2.349441318301652e-05,-6.777492918399017,1745.932384504026,1758.918633980354,1771.9178289548565,1784.9097443754522,2877.0745830606998,-3.34070880187333,0.035411848839243094,0.061212622192187545,0.36225267739150735,0.2837083762015926,-1.6969871565013477,0.1832347508836072,13.001804687797295,1745.917067782048,0.005396737390715757,206.3906569280226
8809,5.285921636640524e-05,-6.772017374632456,1745.9167208588087,1758.9180115200577,1771.9152289544586,1784.9046847591333,2877.068241095502,-3.3331331333934284,0.03568113599353151,0.2741340623852866,0.2762038021496531,0.14792228631431326,-1.6937350026353348,0.18383162852998064,13.001803081616714,1745.9110401195219,0.05039885539272859,15.991172503943929
8810,3.505673002172171e-05,-6.7711831403434175,1745.916175022787,1758.9183266220589,1771.9208997575854,1784.9043562703166,2877.066222670221,-3.3455839109182195,0.03523963234285477,0.13723238485291614,0.25663947703407386,0.27774431755615314,-1.695723154497985,0.18346650641468118,13.00176507429751,1745.9123656866598,0.7856236491310628,-27.675888889010764
8811,4.483744585025454e-05,-6.7961863183900615,1745.9202780114567,1758.9236690472576,1771.9160492503909,1784.9042339395064,2877.0647469312185,-3.353048935289745,0.03497754708209326,0.20212883081234911,0.41156236804014856,0.2132642114927248,-1.686129415383897,0.18523510639166899,13.00173280886314,1745.9135651911117,0.007078037103269783,39.52984529929588
8812,3.877793166979229e-05,-6.782372712929173,1745.922217563133,1758.9196865251208,1771.9097262602827,1784.9100103256405,2877.073232100775,-3.3199115745033394,0.036156028727494856,0.5898415283198055,0.5141630534834312,0.3063405024814425,-1.6030021917555108,0.20129129488536074,13.001840314558862,1745.9127447041956,0.2627047376002702,-84.34249958846726
8813,8.585691651330002e-06,-6.787757716885877,1745.9164416704966,1758.919801284959,1771.9151132804286,1784.9107062879807,2877.06904408779,-3.366674054403231,0.03450420582502589,0.18585080194464793,0.2582958398225792,0.33453283534843314,-1.6934121233221522,0.18389099354329325,13.001792250285437,1745.9128854670216,0.006661220758013702,86.24669584477498
8814,1.6242468848903364e-05,-6.7958993558883325,1745.9151441719177,1758.918961655999,1771.920315041453,1784.9101023728076,2877.0669186846935,-3.3745374401192287,0.0342339499016394,0.014678573919355705,0.3173922442085264,0.2004173300304164,-1.7059197791110474,0.1816052725971688,13.001760917888657,1745.913535312645,0.20074725345564307,7.6450166569880285
8815,5.43111681978959e-05,-6.763705187315509,1745.9237536096969,1758.9247872874269,1771.9209069314425,1784.9179955694644,2877.0790208058625,-3.2951966516671294,0.037060756271042224,0.7031989324764292,0.21005369707141197,0.5911138748030154,-1.5944991212192445,0.2030101865359559,13.00183475086727,1745.9191664746477,0.5122090327444001,231.81193215897775
8816,2.0961244565342016e-05,-6.778866690165145,1745.9324009146333,1758.9237890034312,1771.912212519971,1784.9160155221355,2877.0692084376124,-3.3831891183902165,0.03393904632607023,0.16884092060686942,0.29397562309914305,0.42808078992899,-1.6736285153539805,0.1875652460152976,13.001725542213363,1745.9186301943882,0.10895893616442273,188.96370345725933
8817,4.391373040582265e-05,-6.752771321211975,1745.9177879889862,1758.915293827978,1771.9184390761861,1784.9106747359729,2877.071923808547,-3.367912255516273,0.034461509117978815,0.011527054606452657,0.4658284590317461,0.3394462871177957,-1.706345555846165,0.18152796575601732,13.00182582963015,1745.9128634564133,0.09179035058823234,135.89207417745982
8818,1.7589617049565866e-05,-6.772494835090184,1745.9173998439728,1758.9213047156527,1771.9166303505297,1784.9078080035158,2877.0696692664114,-3.3333899008017442,0.03567197541683578,0.14819838828385443,0.2609138642391813,0.28261093621614863,-1.694498175232738,0.18369138678968394,13.001795412604306,1745.9131677615762,0.6183018960524821,-15.43376270875386
8819,4.9166111751920356e-05,-6.784969228448358,1745.915237241228,1758.9184798489346,1771.919207287432,1784.9224457323667,2877.071053319136,-3.3380941948366196,0.03550455805466996,0.17487898047257122,0.2953691599427648,0.38138865108281106,-1.6723436739310398,0.18780639249720252,13.001780631894436,1745.9161649325827,0.014809388391122348,207.38443577565823
8820,4.9844891142303754e-05,-6.758578703812023,1745.9218771848566,1758.924201150024,1771.9196653495655,1784.9099186166882,2877.0738233841957,-3.3004384169567573,0.03686700073936068,0.668661250461763,0.43292996996548494,0.25073825630472646,-1.6613420387151487,0.18988397737900153,13.001806787462769,1745.9162908902588,0.3791189235399067,-48.20711620238594
