,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,TTS_0_4,TTS_0_5,TTS_0_6,TTS_0_7,TTS_0_8,TTS_0_9,TTS_0_10,TTS_0_11,TTS_0_12,TTS_0_13,TTS_0_14,TTS_0_15,TTS_0_16,TTS_0_17,TTS_0_18,TTS_0_19,TTS_0_20,TTS_0_21,TTS_0_22,TTS_0_23,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
3160,6.728910946652112e-05,-6.316674569056744,1713.030149585848,1716.3480416603516,1719.6616294619882,1726.2966775134823,1729.6105230731223,1732.926712715469,1739.5583487922136,1742.8737025874025,1746.1928158355975,1752.8210573441993,1756.1369730572753,1759.453299219766,1902.048922762254,1905.3621437738313,1908.672509677421,1911.9884849806053,1918.615694108727,1921.9386471491957,1925.251472321131,2641.506307595464,2644.81945648608,2648.135036067515,2658.0869933213894,2661.4123356125033,-2.999382481666819,0.04981782228991449,0.703058640599743,0.2923981060641869,0.23940607509861955,-2.7136166608994,0.066296600282236,3.315987970917367,1713.030626773774,0
3161,-1.0781661324205175e-05,-6.307590326058937,1713.0293467832064,1716.3479860716454,1719.6632627962315,1726.2960524711175,1729.6104901363988,1732.9235054109868,1739.5602819683347,1742.877008849813,1746.1920986643,1752.8225257380248,1756.1409976399143,1759.4593027408125,1902.0434185220631,1905.3623098354383,1908.6743712958619,1911.989279037801,1918.620071725102,1921.9385221358666,1925.2532666465627,2641.504093893076,2644.8198027323256,2648.133830535008,2658.0836132527706,2661.401491157683,-2.9895801692036943,0.05030855337059491,0.7025015809163944,0.4136339743777444,0.22082486620883146,-2.7383042968499045,0.06467993191937658,3.3159716756808932,1713.0318892107225,0
3162,3.074791159703405e-06,-6.316292751301142,1713.034733153992,1716.3480222503194,1719.662353315029,1726.2967108704026,1729.6086426483669,1732.927648625403,1739.5593102692353,1742.8723966205478,1746.1918319450367,1752.8239972956583,1756.1383899189166,1759.4575530756701,1902.0477965086018,1905.3609196645514,1908.6737239914862,1911.9908794103912,1918.616801287016,1921.938074714996,1925.2533591678032,2641.505071161052,2644.8197330186326,2648.133963796637,2658.0904566810595,2661.402356369612,-3.0297057686102016,0.04832985619502113,0.6181977793263923,0.37374584721722637,0.1533317268943757,-2.7288994454608124,0.06529110656537165,3.3159782459947533,1713.03168813352,0
3163,-1.5570601481739972e-05,-6.315087495208168,1713.0272234198114,1716.344798447198,1719.6627339811093,1726.2958434039992,1729.6084724593654,1732.9265909330522,1739.5619154610567,1742.8728105135638,1746.1915316503823,1752.8212803343877,1756.1399303895294,1759.4530215036903,1902.0432344988847,1905.3626432930853,1908.6761166902304,1911.9896532187297,1918.6203030173353,1921.9383644016636,1925.252871555137,2641.503604282059,2644.8240639989917,2648.134768779192,2658.091233617524,2661.4002698380245,-3.0014182362584245,0.049716508589349076,0.719460981600519,0.23471929023306304,0.26547848588644096,-2.724861537512459,0.06555527903665186,3.3159841825832785,1713.030736039397,0
3164,-1.1477095204700477e-05,-6.3319344019061825,1713.0287844152258,1716.349239619758,1719.661574988527,1726.295461032651,1729.6096473602622,1732.9267533255088,1739.5579531578217,1742.8737134937421,1746.1943389063913,1752.82332316791,1756.13750486168,1759.4540134784236,1902.0495472604166,1905.3551414393698,1908.6749925128497,1911.9904003991462,1918.6191655347573,1921.9412484600743,1925.253151266614,2641.502499583807,2644.8198913855394,2648.1343691639945,2658.090165760132,2661.4019283444427,-3.071469203443373,0.0463530028137372,0.33816765376477254,0.4256976489588118,0.22018907312422575,-2.7639272497228777,0.06304369322523579,3.315978695085878,1713.031238985795,0
3165,4.072425946460637e-05,-6.30598209970801,1713.0325194760853,1716.3464837716467,1719.6630024277395,1726.2954743506223,1729.6088159385577,1732.927022437477,1739.5627605301001,1742.8746314378416,1746.1906627459823,1752.8204810640593,1756.138644038731,1759.4578406024839,1902.0436203075797,1905.3659735415304,1908.6753361052279,1911.9880891548062,1918.6154590940075,1921.9374586874085,1925.2563635637532,2641.5101546667665,2644.8210608840586,2648.136445179441,2658.0848232884905,2661.4024914071833,-2.979868026605911,0.050799537609927316,0.7327802357448361,0.31427662291779046,0.17698055704100124,-2.709368350358076,0.06657884794141816,3.315981563603643,1713.0314596257908,0
3166,-4.973083052737371e-06,-6.324530454111065,1713.0288953844301,1716.3475702723013,1719.6613169753086,1726.2972035981472,1729.6089109974869,1732.9262938655127,1739.557828183021,1742.8740474942208,1746.195718077736,1752.8243856789898,1756.1388376239408,1759.45169307952,1902.0468871333248,1905.3637765419921,1908.6739609784386,1911.9908663492565,1918.6180300381131,1921.940996010583,1925.2510692289472,2641.505768979683,2644.8207815513333,2648.1350527605127,2658.0860568831913,2661.40265668137,-3.0472640863965625,0.0474886717244416,0.5585627136711754,0.43488894132023437,0.30187653194410635,-2.7129874864808987,0.06633832553202063,3.315979429926246,1713.0313383116263,0
3167,1.1831070411204417e-05,-6.317388009341209,1713.0283238433,1716.3480759297672,1719.6616440825392,1726.2957654897502,1729.610016729452,1732.926784692035,1739.55930016195,1742.8749197372247,1746.1977968045162,1752.8230398387761,1756.1383853817026,1759.4555295859777,1902.0437932334744,1905.3569871649088,1908.6760670392728,1911.9888989229999,1918.6207129568745,1921.9399236817808,1925.2554889250416,2641.5107988300397,2644.8208398650813,2648.137329904335,2658.085644670844,2661.3981682701065,-3.0500158078931485,0.04735817575224174,0.2394019059360168,0.4466581766737252,0.19463961332721857,-2.7672189857774416,0.06283651120856763,3.3159798286457622,1713.0315410380517,0
3168,-6.456461844487473e-06,-6.328643338163053,1713.0262587622572,1716.3474898008626,1719.6638091936336,1726.29505574973,1729.6087372128507,1732.926525491505,1739.5606906656003,1742.8728370476688,1746.1908752094178,1752.8215067285812,1756.1381871926703,1759.4512314065478,1902.0445681820531,1905.3585779787895,1908.6749955355,1911.9899021031335,1918.6208187913535,1921.9373425380072,1925.25420792255,2641.5031443484654,2644.820448486918,2648.131902952197,2658.0847175557687,2661.4104229740124,-3.072323956678077,0.046313399362644066,0.08407469438368094,0.3022729709085332,0.16241172798738313,-2.7841010783696105,0.06178460359219466,3.315982714774317,1713.0304774478589,0
3169,-2.4231690781220672e-05,-6.323808185714382,1713.025718196727,1716.3477527208122,1719.665002482804,1726.2958315103326,1729.6098474041348,1732.9278027905368,1739.5598008114898,1742.8719810979783,1746.1910707510335,1752.820939215289,1756.1387095469643,1759.4522103983475,1902.0434512719971,1905.3600851381004,1908.6750537599335,1911.9929790449103,1918.621233459774,1921.9386248356664,1925.2518838702651,2641.5035774847815,2644.8203393106196,2648.1332910263845,2658.083951585627,2661.4076167028297,-3.060282268374342,0.04687446217420513,0.11988322883419364,0.30068221727008226,0.2498303026800197,-2.769359295694044,0.06270216542259789,3.315980111004889,1713.0308733823726,0
3170,1.0901641552486941e-05,-6.316199577164561,1713.0296421253308,1716.3465996745886,1719.662609731414,1726.296838282765,1729.6115260408624,1732.9252907552882,1739.560937997456,1742.8750720530115,1746.1915863421461,1752.8190983636991,1756.1374891382334,1759.451669146178,1902.0447879634362,1905.3605410224468,1908.676837105131,1911.9916168506904,1918.621460103659,1921.9358793231954,1925.256234148594,2641.502940135041,2644.8174130168804,2648.132250313867,2658.0864212270103,2661.4024985850333,-3.0801044216821944,0.04595445775671107,0.09572851775548634,0.3045134225235937,0.3444029113855984,-2.757193172536852,0.0634696669818384,3.315973876870915,1713.0313092490387,0
3171,7.363596633518812e-07,-6.333713234849475,1713.0308216273995,1716.3471715156109,1719.6607349481585,1726.2968406346024,1729.6075703853924,1732.9282818044512,1739.558436520626,1742.8760396041127,1746.194823776172,1752.821449992798,1756.1402919482189,1759.4524113701266,1902.0466556337456,1905.360275598718,1908.674175179265,1911.987957112556,1918.6162923673237,1921.9430126830082,1925.2589353956416,2641.5051085610444,2644.8180813619333,2648.134329031692,2658.085707841632,2661.399515744233,-3.0719898842278903,0.04632887397812306,0.35530732456380226,0.45249797352284205,0.2637377850956262,-2.7300816906927032,0.0652139620767872,3.3159732068554346,1713.0316829278827,0
3172,-7.501123094305104e-06,-6.329234813711758,1713.0320915022633,1716.3460023393347,1719.6621570931934,1726.290987186197,1729.6083906660567,1732.9272264055567,1739.5612165929967,1742.8770768381528,1746.1922688008005,1752.8241358980947,1756.1374767542857,1759.4514703927766,1902.0473326924005,1905.3593792556449,1908.6728954233758,1911.9904113399639,1918.6164049397917,1921.940299598366,1925.2564814729587,2641.509715308292,2644.816649569567,2648.136871769601,2658.0864095861875,2661.4003387996445,-3.066932387789154,0.04656377559963732,0.25831814524839125,0.3327338973103797,0.1864156692343406,-2.7323934597016004,0.06506337658680934,3.3159799583487963,1713.0310912598945,0
3173,1.934663636061652e-05,-6.310853481869814,1713.0264763272687,1716.3447630509072,1719.661807863635,1726.2980606688875,1729.6091570525314,1732.9271127504746,1739.5595239422905,1742.873724202186,1746.1944120868807,1752.8241383927584,1756.139966118578,1759.4601651207981,1902.0466803814447,1905.3598038656346,1908.6779016603823,1911.990957176786,1918.620470430396,1921.9389250509735,1925.2558152192528,2641.5063250467883,2644.8164686074424,2648.1352721467892,2658.0851032515716,2661.398104700163,-3.079890964407698,0.04596426811702393,0.36204042790082375,0.4371890890877126,0.18133788605397605,-2.719402769384524,0.0659141085971214,3.3159709386036518,1713.0321234190505,0
3174,-5.713380147005895e-06,-6.30358619658119,1713.0301103914076,1716.3470247193088,1719.6619535781035,1726.301458714132,1729.609906520651,1732.9265081191575,1739.5583565796496,1742.8745344730717,1746.1922724858778,1752.823192761317,1756.1391354147806,1759.4564857359471,1902.0471157549046,1905.3614051325449,1908.6735518465302,1911.9873805263778,1918.6171222377814,1921.938101657403,1925.2542130898732,2641.5108206644195,2644.818575345936,2648.1351516242776,2658.086142675133,2661.4017455903195,-3.060401652535852,0.046868866439869886,0.12291442688340713,0.2482448680695657,0.22811367554410067,-2.7503865419385294,0.06390315518257554,3.315979256884817,1713.0315047151319,0
3175,3.9339999026345533e-05,-6.33986337678058,1713.0302500936893,1716.347529096541,1719.661623481695,1726.3029360225273,1729.6100348931598,1732.9268563760247,1739.5606631095716,1742.8756423467537,1746.1916369876626,1752.8227025818223,1756.1396278533916,1759.4569977767587,1902.0464837421832,1905.3603175170763,1908.6754632591264,1911.9919020303457,1918.6176687627417,1921.9352861604384,1925.25430731512,2641.5017391324423,2644.8200680079735,2648.1357083077555,2658.0872169081354,2661.398378627322,-3.0478806136398315,0.04745940268808308,0.32704490632055006,0.461935032087351,0.19111205183803204,-2.7376336077932777,0.06472332659243779,3.3159706746307287,1713.0321406010262,0
3176,1.573514825485924e-06,-6.301817710178087,1713.0317918882547,1716.3458004135935,1719.6626434621157,1726.3025219637739,1729.6079839287183,1732.9260070607036,1739.5604805177109,1742.8694652889783,1746.1935072618396,1752.8225297813779,1756.139023343913,1759.45624219318,1902.043878496447,1905.3612369612388,1908.674728020878,1911.9859810856437,1918.619098934485,1921.9417182514255,1925.2555774967525,2641.5039217206313,2644.8219989156955,2648.136470388912,2658.0843458389763,2661.3986289033282,-3.068152243707323,0.04650700913289428,0.3624662199866892,0.2672184956301471,0.2924704329558434,-2.736037943210282,0.06482668575372087,3.315974580383578,1713.031600550071,0
3177,3.6851666267552393e-06,-6.318797583619618,1713.028973454697,1716.3473589533392,1719.6604833817398,1726.3061602327693,1729.6090157892586,1732.928547229569,1739.5593669854345,1742.8747662722014,1746.1920956854294,1752.8253691438017,1756.138434818621,1759.4579719326773,1902.044363123565,1905.359704237556,1908.675439509937,1911.9891598620522,1918.6190639854626,1921.9393305838407,1925.257690395794,2641.504584911558,2644.817142571609,2648.1364274726097,2658.0901804400864,2661.3986035295916,-3.077072753293371,0.04609398783120714,0.28723864963858403,0.4691947120727116,0.24611390022431023,-2.7309729044050375,0.06515586839033884,3.315972941781935,1713.0323422225042,0
3178,3.4361341729538755e-05,-6.319785012148684,1713.0319156955804,1716.3455147679476,1719.6634615998807,1726.3064060833237,1729.6103829716183,1732.926165059823,1739.5607988417028,1742.874149110902,1746.1935238567628,1752.8207867094434,1756.1386870267459,1759.4573799588106,1902.0540601642713,1905.3601846296494,1908.6745150983227,1911.98730091354,1918.6176117069178,1921.9402177243958,1925.2544864781535,2641.503310522733,2644.818903471654,2648.1362321227653,2658.0877491779156,2661.3984774489027,-3.0712473625582075,0.04636328694558975,0.14914824231028567,0.33892672396688406,0.14402324800591804,-2.740166986559781,0.06455956541328312,3.3159704766788067,1713.0326223100737,0
3179,3.870526765738574e-06,-6.305664856189873,1713.0276862219546,1716.3460382825856,1719.6607423303358,1726.3036651616674,1729.6071131493202,1732.9280674378447,1739.5596858111,1742.873081938265,1746.1929967664198,1752.820699576704,1756.1389839980955,1759.4553111609318,1902.0464408631863,1905.3636215924823,1908.6760961820642,1911.9880418625119,1918.6154956098972,1921.9406163773351,1925.2529596633367,2641.50266081075,2644.823154137852,2648.1352268246196,2658.0845420771097,2661.3997896217616,-3.0465553880464427,0.0475223387962321,0.3409115533733883,0.30356876290102686,0.279043948203467,-2.7490906318823347,0.06398602160611797,3.315975537974084,1713.0314045420798,0
3180,2.4491910519451617e-05,-6.309561318626803,1713.0313398936821,1716.3463223694077,1719.6639720922649,1726.3070192557761,1729.6087371758804,1732.9278682581428,1739.5611233206407,1742.874928933287,1746.1908845642176,1752.8218064741081,1756.1389648880242,1759.4508790583309,1902.0429526078156,1905.3561929639245,1908.6760549728945,1911.9912182260573,1918.6172341077245,1921.9406440837124,1925.2522274057546,2641.505639733516,2644.8219573280912,2648.1388443076044,2658.0858462776114,2661.3987080874076,-3.036905824691805,0.04798312824821893,0.6760377873679312,0.3511416473827451,0.0967669532024622,-2.7257563197599124,0.06549664757185181,3.3159773510860684,1713.0316197895634,0
3181,-1.5662535476327172e-05,-6.327436891790339,1713.0300068702413,1716.3488367572647,1719.660128535449,1726.3033952611881,1729.6090855816137,1732.925473997297,1739.5616125696133,1742.8739513004543,1746.1914384027311,1752.8189735058368,1756.1386584771992,1759.4566612228075,1902.0446210200516,1905.3576291305862,1908.6741725889724,1911.9855865832,1918.6150255922555,1921.9400465399112,1925.2535391103986,2641.5105131169375,2644.8197758014826,2648.131344526991,2658.0856050547595,2661.4004700824903,-3.0769655445766286,0.04609892977339697,0.1354720817009614,0.36993973664922697,0.2371185582506823,-2.766628627434771,0.06287361821932289,3.3159770125740025,1713.0310296031282,0
3182,3.4911437736724694e-05,-6.321259738902756,1713.0306209937826,1716.3459859715215,1719.6631413106375,1726.3060998142118,1729.6084716569342,1732.9278909031198,1739.5601059513758,1742.874641752456,1746.1940765073102,1752.8249905953764,1756.1400232278613,1759.4568760642624,1902.0471393160178,1905.3634587433864,1908.6757237965626,1911.9930352169072,1918.6181352165218,1921.9408752710908,1925.2527424982704,2641.5055663619623,2644.82389208592,2648.1351048682777,2658.085889780144,2661.399109607193,-3.0629654805966635,0.04674885663290577,0.21235911505061345,0.42888331015313885,0.18926957202953076,-2.7336041817174963,0.06498465059161167,3.315973020726204,1713.0328926956697,0
3183,2.442487977170132e-05,-6.32221261172563,1713.0315852600474,1716.3479420666094,1719.662845049931,1726.3057816572164,1729.6081805847798,1732.9257937225407,1739.5601637321981,1742.8766371760678,1746.193721526459,1752.822736701463,1756.1401694263693,1759.4560017174915,1902.0531077202993,1905.363457153369,1908.6760026084983,1911.9919664301715,1918.61937221385,1921.9380131139824,1925.2521627707747,2641.5064942127597,2644.8224117602226,2648.136431698831,2658.0861054137863,2661.399466180132,-3.0993920239100325,0.04507659955905206,0.09879522565945578,0.558879851736082,0.2631034707229527,-2.7280813864296967,0.06534454039778367,3.3159739758635083,1713.0329392610022,0
3184,4.265187247514692e-05,-6.3155144039307345,1713.034972147562,1716.3474962023706,1719.6650956245749,1726.3030492429364,1729.6075632013826,1732.9264177777795,1739.5605672846461,1742.8754261163815,1746.192165186636,1752.8218910784224,1756.140028195168,1759.4553481993605,1902.0529722470242,1905.361162604387,1908.675798906889,1911.9878205757502,1918.6189291409785,1921.938362212646,1925.2536764913855,2641.50390638381,2644.82077853425,2648.1369660505325,2658.0848527699477,2661.400527409239,-3.07589842494938,0.04614814910293892,0.07541939345996365,0.45427895260827533,0.2487889998004118,-2.7463962612314314,0.06415865613106163,3.3159718314379623,1713.0326618913223,0
3185,-1.1067753886757912e-05,-6.323360803672319,1713.0277593929748,1716.3468958877702,1719.6622684307085,1726.304005477799,1729.6104348032545,1732.925228718152,1739.560347421079,1742.8740944986607,1746.1933480468588,1752.8218668539555,1756.140348970458,1759.4589989023461,1902.0415153432655,1905.3627121428317,1908.6756903716264,1911.9909346751351,1918.6192877438718,1921.9394066790733,1925.253031084358,2641.5025169220826,2644.82037613931,2648.134434301693,2658.0858920616192,2661.400452181761,-3.0637165599553535,0.046713757714333067,0.2412859875436427,0.2948213817871632,0.18464621311076757,-2.761446597193611,0.06320027685678356,3.3159714468959898,1713.0321123984768,0
3186,5.240470391252024e-07,-6.325984379620871,1713.029171745012,1716.3474196403267,1719.6619947307065,1726.3045967469259,1729.6104515010932,1732.9260177675912,1739.559916822512,1742.873867982678,1746.1927947544702,1752.820678286841,1756.14067910243,1759.4565493430657,1902.0440323873925,1905.3614286702968,1908.6758538764077,1911.9904704213639,1918.6189430373502,1921.9418910075412,1925.2524655855111,2641.501387940766,2644.8208306196902,2648.1350716867605,2658.085939731202,2661.39850133111,-3.060497339018458,0.046864381937453084,0.26716432009672414,0.3477995478964495,0.18298203154068116,-2.7530417072284465,0.06373370679930097,3.315970053024601,1713.0321867857822,0
3187,4.244369040626384e-05,-6.340764790445671,1713.0290372671757,1716.3449573324688,1719.663399669994,1726.305136762507,1729.6080201994628,1732.927316591072,1739.5587932389594,1742.8746612125108,1746.1939474717742,1752.8225390375476,1756.1377359196943,1759.4566183592722,1902.0441819078928,1905.3594498782347,1908.6736464227981,1911.9897856672633,1918.6181572159278,1921.938524345811,1925.254055255546,2641.5060075182887,2644.821377144205,2648.1347619378366,2658.0852131231914,2661.4025896086087,-3.069684670830353,0.046435795109774504,0.30935109976145636,0.4314208165662903,0.3049766887229348,-2.729458205174241,0.06525463471582678,3.3159772487457335,1713.0315674269787,0
3188,3.4912932388648284e-05,-6.319831569293909,1713.0308151541717,1716.3463423709316,1719.663494610893,1726.305630292386,1729.6090408257219,1732.9279444348872,1739.56226529003,1742.8730862440907,1746.1941617957239,1752.8237836972005,1756.1356345848806,1759.4579398258113,1902.04599355016,1905.3617214301055,1908.6719841332845,1911.9905299594843,1918.6182373889997,1921.9398832233856,1925.2501567286579,2641.504851459802,2644.8184938802565,2648.1380234606813,2658.086170277055,2661.397373881844,-2.99131319338341,0.05022144293520466,0.8054066172283902,0.342469761567058,0.24911443067108108,-2.6756994685506257,0.06885864708789596,3.315971129976837,1713.0322090756229,0
3189,3.655764269659889e-05,-6.318411231925553,1713.0303992255426,1716.3467901691154,1719.6629052745973,1726.3068453213386,1729.6095088050808,1732.9291566147529,1739.5620621229095,1742.8734708499599,1746.1937986120033,1752.823572417936,1756.1349490675823,1759.457467685841,1902.0466683629666,1905.3610486232592,1908.6717007750015,1911.9898708561757,1918.6175230769916,1921.9385475114163,1925.2501298920038,2641.5043992434416,2644.8188644413117,2648.1377008300988,2658.0854400886315,2661.3971719850133,-2.999372773740896,0.04981830591999045,0.6601390705058942,0.34077467647141146,0.245246046006649,-2.6858434110082063,0.06816367974779318,3.3159700773559404,1713.0321447188417,0
3190,3.7220239095805084e-05,-6.322752726746798,1713.030877391133,1716.3471339446673,1719.6626103980723,1726.3084867250066,1729.6094024163162,1732.9287479604084,1739.5616702474533,1742.8731985178986,1746.1942149490428,1752.8246042753121,1756.1344113812456,1759.4559915700124,1902.0456171471767,1905.3605326125169,1908.671098779982,1911.9900971240622,1918.6175055815424,1921.937551658285,1925.25161797955,2641.5047781546286,2644.820292887943,2648.1370490215286,2658.0843414564147,2661.397240084937,-2.991697156223328,0.05020216346888667,0.7685559603420837,0.3396126707090439,0.2696271999721229,-2.702560367892727,0.06703366199715888,3.3159701137292985,1713.032103491298,0
3191,4.780750159274842e-06,-6.327491262981958,1713.0309776843917,1716.3485783725823,1719.661712963281,1726.3016776338259,1729.6097234511917,1732.9251956264231,1739.5575884673008,1742.8738020930814,1746.191564133157,1752.8267130040103,1756.1387584310876,1759.4511281825753,1902.0446761541054,1905.3599659544154,1908.675830226593,1911.9871123312066,1918.6187747073989,1921.9418076522468,1925.2552915156093,2641.5031842809904,2644.8201481734745,2648.1349148765294,2658.084928037302,2661.404010087021,-3.023173109347229,0.048646612180754334,0.660577616684616,0.4445157808365119,0.3576796761094203,-2.7079429517175337,0.06667381700907314,3.31597599632005,1713.0315906295411,0
3192,3.498843918460406e-05,-6.308307540519247,1713.03054059387,1716.3486974382583,1719.6625174630688,1726.288728739158,1729.6084812537504,1732.9271294355092,1739.565201142827,1742.8753486824187,1746.1944479144588,1752.820229985303,1756.138254920563,1759.4578658857972,1902.0530691781912,1905.3606721083138,1908.6747951497869,1911.990497034728,1918.6171225368241,1921.9366568987139,1925.251621465416,2641.504210834035,2644.820400902149,2648.1356820517854,2658.0869558513696,2661.397649263619,-3.0036248487163344,0.04960692447143694,0.6495417485802601,0.2954080232911427,0.2699184109284234,-2.7072902623798694,0.06671734850326203,3.31597418070466,1713.0316823165106,0
3193,1.0123097297097699e-05,-6.3279519356509075,1713.0334636055002,1716.3475518303594,1719.6620619051257,1726.3017668495354,1729.6104933994598,1732.9271009755969,1739.5562797755733,1742.8731971600566,1746.1925136877376,1752.823267891814,1756.1395595529539,1759.4552534618338,1902.042759993277,1905.358961532409,1908.6751741551286,1911.9877490931551,1918.6176934588154,1921.9417790156915,1925.2546373253124,2641.502717674324,2644.8212007752695,2648.1352623939097,2658.092128485599,2661.4077115936243,-3.044273402154095,0.047630907932440944,0.5135723412164236,0.46990764479466285,0.1840830614808966,-2.74739448631896,0.06409464330584899,3.315983893620615,1713.031467747786,0
3194,2.139994336088967e-05,-6.3269151989432775,1713.0327925311658,1716.3489201571183,1719.6629870009715,1726.290581124191,1729.612050149926,1732.9284154150685,1739.560119450124,1742.8750078273906,1746.192442790532,1752.8254557390212,1756.1382908870034,1759.4568630143563,1902.0475236946713,1905.3550389881693,1908.675530937112,1911.989788180178,1918.6196855533574,1921.9387320100216,1925.2507595245272,2641.5039916707724,2644.820749200154,2648.135899486397,2658.0906792420274,2661.4033208429537,-3.01969940257912,0.048815890087419316,0.7548342665123228,0.3023753850545623,0.23976185334316247,-2.712601485057555,0.06636393716284321,3.315980361654777,1713.031556278266,0
3195,5.745829482901538e-05,-6.306545895395773,1713.0303224715024,1716.3468517031847,1719.660362414254,1726.307376877086,1729.6070760723762,1732.9245002042483,1739.557701512301,1742.8745889356353,1746.1961712612108,1752.8226903806762,1756.138435285809,1759.4558688577913,1902.0452584139475,1905.3707190259363,1908.6767131181787,1911.9901594277978,1918.6171084294708,1921.9408499908507,1925.2503090626121,2641.511023606212,2644.8167638695513,2648.135069122688,2658.0851746195817,2661.4065132734586,-3.09516362464885,0.045267604958280895,0.2949334018545192,0.48004427057516663,0.3023250580235446,-2.70128247647357,0.06711937849514371,3.3159796192596747,1713.0321149724384,0
3196,-7.865854316001442e-07,-6.324063969856839,1713.0306460102538,1716.3431320902057,1719.6598185512375,1726.2987184561443,1729.6061832426115,1732.9272320129223,1739.559425285501,1742.8753700511286,1746.1952680218835,1752.821041140103,1756.138384734253,1759.4586241102174,1902.0471256054195,1905.3692120676185,1908.6748488972657,1911.9896663609607,1918.61959348333,1921.9425203238145,1925.2565440232859,2641.5059599904143,2644.821474175703,2648.135326624679,2658.083143541579,2661.3990936065306,-3.086261426462976,0.045672385192750506,0.38580283074374877,0.41677364637118886,0.3452270570569582,-2.697129924280753,0.06739867471221221,3.3159743311441896,1713.0321525949612,0
3197,1.1179817068958905e-05,-6.302665262596682,1713.0316604528668,1716.3480522129614,1719.6629356207573,1726.293896087404,1729.6112758665754,1732.926641915943,1739.5607637297653,1742.872742987033,1746.1926543407699,1752.8187599220714,1756.1393536752507,1759.456283596431,1902.0450795562895,1905.3695757086969,1908.6745149258468,1911.9885152970953,1918.6133908508828,1921.93794148056,1925.2560136984428,2641.509165539028,2644.820996850827,2648.1362257812834,2658.0870177811835,2661.408038324391,-3.0894709623724146,0.045526033019315286,0.15243154894629315,0.47098606773193197,0.2865426105964324,-2.7420402420201726,0.06443874205669003,3.3159870376284717,1713.0312665382526,0
3198,1.7956922490513718e-05,-6.308003650987634,1713.0265428311322,1716.3475671791202,1719.6612208017257,1726.2975340892772,1729.609688302042,1732.92641992303,1739.559267358507,1742.8725328567073,1746.1936882036014,1752.8188903693826,1756.1388023564766,1759.4507006341692,1902.0479632429322,1905.3686811967432,1908.6761369193027,1911.9866995612772,1918.6183713889204,1921.9365654409,1925.2581213279966,2641.5083473421882,2644.8186269867165,2648.136068972029,2658.0858647425075,2661.4107911687975,-3.078758018817712,0.0460163726421067,0.1532871864277996,0.31039176939593593,0.3308592832423365,-2.725113516024566,0.0655387625959609,3.3159885133941795,1713.030881623552,0
3199,1.8230326696031352e-05,-6.330883195991597,1713.0340332483108,1716.3469469001925,1719.6620329020022,1726.2990379460302,1729.6090263002825,1732.9262992712074,1739.5597325603587,1742.8759381836273,1746.192178077675,1752.8253100102365,1756.139482656011,1759.461558576412,1902.0479429552793,1905.3570632249991,1908.6752613235908,1911.9919289833254,1918.6189105819565,1921.9364229789392,1925.2571900000787,2641.508852649228,2644.8224866585488,2648.136560375003,2658.088685102032,2661.399290466744,-3.072196255914605,0.04631931399674527,0.3901860606733021,0.4741436674031645,0.15391370957055361,-2.7274138197607463,0.0653881767984339,3.3159786974502357,1713.0323789220904,0
3200,7.026225419117908e-06,-6.30821775980503,1713.0283174659369,1716.3465874560916,1719.6637364006065,1726.295488813037,1729.6103323824145,1732.928104228178,1739.5606250211472,1742.8727421559695,1746.1932612550886,1752.818693162391,1756.1378363055564,1759.4500740432127,1902.0524129243,1905.3672947427178,1908.6782872398685,1911.9858257655615,1918.6186889482183,1921.9362770295652,1925.2577113406178,2641.510813523469,2644.819596914456,2648.135200921319,2658.0911548443346,2661.400373204655,-3.0558772274359725,0.047081401552635904,0.18010936275215292,0.29420852241820405,0.23149453276583287,-2.738879307790674,0.06464275094163366,3.315985269385224,1713.0313222333207,0
3201,2.1938678741708327e-05,-6.328075804901882,1713.031251278262,1716.3462681456147,1719.663369248609,1726.2960062855873,1729.6071724448789,1732.9268098622624,1739.5592603429284,1742.8753752263035,1746.1936409507905,1752.8261458079046,1756.139501471557,1759.460198051953,1902.0422369756575,1905.3630899133634,1908.6722205161093,1911.9926156104636,1918.6173138991612,1921.9389608927452,1925.2546261847772,2641.5075822978033,2644.8226214527044,2648.135644354938,2658.0889652193478,2661.3984856497523,-3.0762177874393637,0.04613341346826301,0.17718712662063169,0.4485658226186364,0.23302751189355564,-2.735371668720538,0.06486989251287557,3.3159789264372352,1713.0318268498975,0
3202,-3.4439754123153636e-06,-6.311250289380702,1713.0297428502151,1716.3470209580723,1719.660173722908,1726.2965377584846,1729.6100964999316,1732.9271579151373,1739.5611826230695,1742.8758952969074,1746.1925677204729,1752.8192856550575,1756.1388127645776,1759.4519596693617,1902.0505063085707,1905.3581431171629,1908.678386866071,1911.9868644401865,1918.6138551363488,1921.9413412358729,1925.2507836697616,2641.5085604637425,2644.818580757447,2648.136216220824,2658.08848568412,2661.39931145603,-3.0792630113117707,0.04599314058581936,0.16985755594381038,0.3835685121536312,0.23384106511998914,-2.7323340639378437,0.0650672411905237,3.3159809079455553,1713.0309226927882,0
