,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,TTS_0_4,TTS_0_5,TTS_0_6,TTS_0_7,TTS_0_8,TTS_0_9,TTS_0_10,TTS_0_11,TTS_0_12,TTS_0_13,TTS_0_14,TTS_0_15,TTS_0_16,TTS_0_17,TTS_0_18,TTS_0_19,TTS_0_20,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
5370,1.784472982857391e-05,-6.918472733041521,1703.4990210082349,1731.122864237164,1758.7628653137824,1786.3957996871654,1896.987134124103,1924.6266048025227,1952.2891151049225,1979.9441472666158,2007.5514343061693,2394.5893917727963,2422.2255883791568,2588.075933736312,2615.735783293317,2643.3621781505994,2671.0247772254934,2698.6661491331474,2726.3012180757564,2753.9527903566623,2892.1607351377584,2919.7978088008454,2947.4412476062917,-3.7525699380250632,0.02345738430261753,0.4914924185745545,0.3127064682703524,0.2810106525562952,-1.4331474033727074,0.23855690460698845,27.64372057384939,1703.4843063164278,0
5371,1.969687278897271e-05,-6.918376415338838,1703.4728541889083,1731.1183663620786,1758.7689341412583,1786.4019583921042,1896.9978389382247,1924.6264254827765,1952.2750103298888,1979.903667987328,2007.5463794164846,2394.5723556016715,2422.226983032026,2588.0751715762976,2615.727696983876,2643.361703364141,2671.0215798779036,2698.6627940412363,2726.302647073133,2753.9546548714825,2892.1621033459346,2919.8196383293016,2947.449533613512,-3.6449198642295264,0.02612350319709745,0.8809967846610066,0.177798493882662,0.14947415480698045,-1.412214771828283,0.2436031598335857,27.64402052678755,1703.4744030770637,0
5372,8.321207614023648e-06,-6.9164854679948276,1703.4712521433091,1731.120042735647,1758.7665588802558,1786.404607493006,1896.9975991493563,1924.6168327313521,1952.2767632532593,1979.936546006036,2007.5477383555044,2394.5833617013022,2422.2261846273796,2588.0724028522422,2615.7197249957753,2643.3625601406657,2671.029743318649,2698.660607649077,2726.3052288680915,2753.9453797128417,2892.161411482192,2919.8161223583757,2947.445158571101,-3.6893059201823157,0.024989340621383714,0.783273154174073,0.15554897360660247,0.17495934690177628,-1.451383703209252,0.23424593688802045,27.643902975181593,1703.477919138736,0
5373,6.700860448440342e-06,-6.914509457354324,1703.4697734745944,1731.1231967157396,1758.7669709241543,1786.408728880343,1896.9998080774349,1924.6352700826544,1952.2675470857516,1979.9397842338888,2007.5447349335466,2394.5824888809925,2422.2297852950373,2588.0748252059034,2615.7218236142508,2643.3622068444142,2671.0290054297593,2698.65556741377,2726.3050015977446,2753.9476831249044,2892.1647815812853,2919.809487024403,2947.435623834011,-3.739002409521944,0.023777811822219486,0.582906586952114,0.1656200998106545,0.1666801299335705,-1.4745768263094388,0.22887556067074435,27.64378977890667,1703.480894769442,0
5374,1.5160740222856023e-05,-6.923446869334124,1703.4713865041394,1731.1239187310487,1758.7665751133886,1786.393779823993,1896.99362396388,1924.6369885704848,1952.2870661180125,1979.9161395508427,2007.5427869260614,2394.587821485951,2422.223312606035,2588.0776283195364,2615.7304601723617,2643.366442436615,2671.008591266808,2698.6698653574686,2726.305669049475,2753.9531664289343,2892.156981616281,2919.8108431988853,2947.4348807348715,-3.7467779643155055,0.023593643078494982,0.13456129852394222,0.14038009844128974,0.224163064590861,-1.4837767948314131,0.2267795690292918,27.643870271783484,1703.4782889424189,0
5375,2.4087285245365836e-06,-6.922575554311915,1703.4712989907887,1731.1217326173246,1758.768310671059,1786.410989823038,1897.0027290707521,1924.6412566280292,1952.283800320247,1979.9172957280418,2007.546448077013,2394.5799272815025,2422.2354686581994,2588.0753889171206,2615.7296942344824,2643.358567721128,2671.00569275626,2698.664833035661,2726.296286259953,2753.9467660482915,2892.162292169142,2919.8262411958117,2947.435741307681,-3.7385276672300707,0.02378910283504829,0.7804320469125591,0.08076128274924033,0.15456384480211605,-1.467781600955327,0.23043611784749699,27.643770227037603,1703.481658226691,0
5376,6.679184129662312e-06,-6.922024958517216,1703.4696460283117,1731.1216866455686,1758.7679675720663,1786.410752518014,1897.001899500729,1924.6392603339762,1952.2870213288595,1979.9214770364247,2007.5453843379255,2394.575663703917,2422.2359572927367,2588.074076097105,2615.729195328445,2643.3612050131755,2670.9988148123894,2698.664944300938,2726.2985493980304,2753.943506503855,2892.159695534145,2919.830838943753,2947.4341238469397,-3.735713485164706,0.023856143990361227,0.7525350475424426,0.13036190985516694,0.16219552462840192,-1.4552751295619626,0.2333361573942284,27.643755211771552,1703.481567601844,0
5377,5.136391524828618e-06,-6.922657483225509,1703.4725228575585,1731.1176492934405,1758.7718263889021,1786.4112962098632,1896.9953127006,1924.6200041969469,1952.2793025367,1979.9031687209754,2007.5560802373654,2394.591456485882,2422.2235981023186,2588.07436380371,2615.7153089062526,2643.3613252688547,2671.001216974796,2698.6615967072626,2726.2977200209375,2753.938615320014,2892.153046340747,2919.829860575121,2947.434281820851,-3.7329456468772433,0.023922265403565898,0.484018972750456,0.1602411483290216,0.06616752433004613,-1.4796138699303842,0.2277256031124434,27.643782179281377,1703.4779947425402,0
5378,1.3649606264792854e-05,-6.908528537852155,1703.4647776274653,1731.12137339601,1758.7646952016453,1786.396511602283,1896.9995897745875,1924.6143497931107,1952.2739807997027,1979.9433765755514,2007.5439709828756,2394.5780727328633,2422.2350839680385,2588.0837053320356,2615.7382128933186,2643.371104690842,2671.039515905769,2698.6586143330364,2726.3029565730812,2753.9346355672837,2892.1599785036683,2919.7991312049176,2947.431934500419,-3.683721789272804,0.025129274712272432,0.7997661398602791,0.26858335171808934,0.39506680732039023,-1.4405200294928313,0.23680458129065074,27.64389112834801,1703.4777010228474,0
5379,9.587883776389576e-06,-6.922297876269814,1703.4839692730286,1731.116835367449,1758.761701572771,1786.407173454431,1896.9933917872465,1924.6129653574055,1952.2777664111727,1979.926188861487,2007.5552754463351,2394.5772135728535,2422.206979642419,2588.0734361025497,2615.7333919432226,2643.362343334037,2671.0026463611152,2698.6588701278924,2726.297548594653,2753.963889158583,2892.1563356649804,2919.8242506609627,2947.433270771062,-3.7241093075227254,0.024134587351671438,0.7817144989702106,0.20663224024546634,0.10803402143341279,-1.4615769558015492,0.23187033699864176,27.643841683722332,1703.4773941410783,0
5380,1.471846431611144e-05,-6.915232699826849,1703.464642654078,1731.1259729385674,1758.7700770238366,1786.3954778038928,1896.999078917647,1924.6217297660248,1952.2954873058818,1979.9363907128368,2007.545563255387,2394.583017129315,2422.2310066574523,2588.0758975472404,2615.7384783865427,2643.3680944714697,2671.030475987398,2698.663455405906,2726.3092072549734,2753.94531187541,2892.158798054809,2919.8080605456003,2947.4402864981375,-3.741991090972179,0.02370685360566985,0.1474651654083592,0.32600255950003443,0.34204032422481423,-1.4684295873039173,0.23028684675694722,27.64387848874656,1703.4804149563245,0
5381,1.929800853488683e-06,-6.909476217495773,1703.4703470316983,1731.1137114073363,1758.764060891723,1786.395296281332,1896.993984596478,1924.6151600489645,1952.2676365325626,1979.9342681408534,2007.5544083252544,2394.5872683788884,2422.196918502253,2588.074772037499,2615.7305941630375,2643.377802894953,2671.0290898632097,2698.6601608342653,2726.3022692173013,2753.938752670236,2892.15849130636,2919.813464401938,2947.4398403235045,-3.7302948744888087,0.02398576200450434,0.31286035979586996,0.013947962292198968,0.2722521366354014,-1.4569043057998246,0.23295632116526085,27.643976192493284,1703.473985792635,0
5382,2.3498783930777095e-05,-6.90927560376211,1703.4731044051857,1731.1253769612676,1758.7696665013675,1786.4012190472513,1896.9929167706298,1924.6155218575757,1952.2838844520595,1979.904777354161,2007.5484667182395,2394.5827183899287,2422.207102924003,2588.078399329427,2615.716315968241,2643.3739879471213,2671.0099372279624,2698.6616490867127,2726.294548920457,2753.9443830581417,2892.167596098901,2919.811198455031,2947.4334873816424,-3.7356806550776867,0.023856927202500763,0.08319983739620747,0.07831009722067273,0.2608612606408831,-1.4834043067924698,0.22686405744071642,27.64384363577285,1703.475959872386,0
5383,1.2435489190676976e-05,-6.906553545112878,1703.4984440305245,1731.144859914418,1758.7628889420716,1786.397396184446,1896.9982838698572,1924.6150002851243,1952.2957276097882,1979.931703975561,2007.5545868643096,2394.5817494046905,2422.2166994296135,2588.0785793461496,2615.741000872456,2643.3788329543163,2671.012978918773,2698.660275232051,2726.295419201426,2753.940544568348,2892.1650029632506,2919.8120512097266,2947.437290933695,-3.7599470571138904,0.023284973115944022,0.1314460343591264,0.3621097348689444,0.16030995875294485,-1.4647500377309408,0.23113575947601875,27.643635677670293,1703.4865631955502,0
5384,1.2710921816948502e-06,-6.917203884490797,1703.4794870092962,1731.132933472988,1758.7698117356729,1786.397655281944,1896.990970163933,1924.615831111909,1952.288768061875,1979.9463651281328,2007.55029920804,2394.587360164259,2422.214343030649,2588.079980171362,2615.7253518742687,2643.3767683604633,2671.0167336711306,2698.6619387159453,2726.2949685314557,2753.9419186361943,2892.158190252758,2919.8118694810532,2947.435292608914,-3.757981627217832,0.023330783101646064,0.5597786066121305,0.18815227187830508,0.30686869124692673,-1.4593218791884663,0.23239381238959203,27.64370029004429,1703.4830665590957,0
5385,2.8872962537918887e-05,-6.91335121338516,1703.488908740625,1731.1233914996214,1758.765350925032,1786.4099129819974,1896.996553029855,1924.613810514867,1952.27416037245,1979.9053182150487,2007.5497655450995,2394.586176973056,2422.212658640277,2588.078197223015,2615.7166155751775,2643.3609738481136,2671.0174755770277,2698.6639451022934,2726.3059504301978,2753.9532440134262,2892.1588637272703,2919.808798950364,2947.448597649025,-3.706050285092445,0.024574393689552068,0.22152911503673958,0.26463409694830875,0.16826154156263762,-1.480325067696015,0.22756370275074478,27.64386047535581,1703.4775953256396,0
5386,1.0657746438262757e-05,-6.911383678459562,1703.5018257827003,1731.123114238933,1758.7605658401114,1786.410996204374,1896.990279957209,1924.619211181864,1952.273612183263,1979.9217166805886,2007.5391357587005,2394.5844781705505,2422.2164796128495,2588.0723499219216,2615.7267880501918,2643.362901728337,2671.042696162483,2698.654497091686,2726.3124902171526,2753.9502297220893,2892.157676697207,2919.817128355135,2947.4536849186916,-3.7447155494998188,0.023642353170477866,0.3255840514957457,0.10753227423324963,0.136260593835273,-1.4887494821120582,0.22565466436843604,27.64391931988574,1703.478785916704,0
5387,2.2802578464706934e-05,-6.922499585174043,1703.4776966393495,1731.1225534525524,1758.7724855591507,1786.3982753506593,1896.9852920139792,1924.6184619614464,1952.279096721714,1979.9158063963118,2007.558095994416,2394.58392672636,2422.2171731663975,2588.082419202818,2615.7276828599006,2643.3688053260553,2671.0021320683104,2698.670681881601,2726.290377362371,2753.947539285337,2892.158078205606,2919.8072369307797,2947.442268106941,-3.7516561772485035,0.02347882853627166,0.12398808192548484,0.35583341098367693,0.37912278469137517,-1.4584188531105247,0.23260376484453585,27.643825550166547,1703.4777926991553,0
5388,2.268804629926201e-05,-6.924205765178645,1703.453671581595,1731.1171115218858,1758.7679236394783,1786.415744192379,1896.981710859662,1924.612186579947,1952.2780131826917,1979.949026218693,2007.5578399610085,2394.582194983103,2422.210397193228,2588.076932095827,2615.732365104582,2643.3622913843287,2670.9920619551426,2698.678689334616,2726.3002358451085,2753.9480995060967,2892.1607024584696,2919.8190162135447,2947.4362627689047,-3.7736287044538557,0.022968565748071865,0.19329644295940868,0.29848379609726927,0.42498088808886414,-1.4633725696767352,0.2314543609822032,27.643894007270625,1703.4765355760778,0
5389,4.186090117854744e-06,-6.905439358323524,1703.4826995164665,1731.1166974984008,1758.7648640043044,1786.37039602227,1897.0035596294094,1924.6237629984541,1952.2710026284658,1979.9083768359121,2007.5370863869343,2394.584381212402,2422.227556815042,2588.0804855609713,2615.732581654626,2643.3695951368545,2671.016438302709,2698.6604207716614,2726.2903526021823,2753.9220503660845,2892.158491369146,2919.811625834501,2947.4547016942156,-3.779659364213077,0.02283046697478632,0.4085733488228949,0.23930062367335725,0.42766126812871086,-1.4543498741250558,0.23355215285256098,27.644001142114796,1703.4719323699067,0
5390,2.0046001202148404e-05,-6.922280495869266,1703.4820134552867,1731.116646450142,1758.7672664726488,1786.4079886587283,1896.9803788714432,1924.6144543419134,1952.2800731893733,1979.9650341011372,2007.5585171699195,2394.582965602979,2422.204842795766,2588.073696744567,2615.7284549440797,2643.361245105043,2671.032275311338,2698.66385509695,2726.310933496918,2753.9728255861896,2892.1579995656134,2919.8148892410536,2947.4475152327036,-3.733545000177049,0.02390793181072961,0.2937051932144258,0.43582669825038023,0.09668673369676983,-1.4523327977518863,0.23402372081639686,27.643914950757445,1703.4804100009992,0
5391,-2.249257239265055e-07,-6.920459807558044,1703.484608674752,1731.123789133231,1758.7671435228633,1786.3712681829438,1896.9939847750873,1924.6206331898964,1952.2737454264131,1979.9628410384626,2007.5464003279428,2394.5856223441574,2422.2112963770974,2588.0785017039107,2615.734542294048,2643.366334702733,2671.0169472651987,2698.659797366205,2726.2943564924212,2753.945241831481,2892.173658696314,2919.811788806664,2947.451013374441,-3.761662979096123,0.02324505217912043,0.6273716610525153,0.23855981303077178,0.3027261491891797,-1.4609190754315287,0.23202293013025257,27.643932198065748,1703.4776186977501,0
5392,-3.856553522804405e-07,-6.920373912046157,1703.480885434675,1731.1212876739562,1758.766609385315,1786.3655423846358,1896.995634037426,1924.6185040435066,1952.2767717767586,1979.9610690373727,2007.5480811018747,2394.5876080292933,2422.2095820715285,2588.0798129400905,2615.7244315659564,2643.364256389509,2671.011290807346,2698.6607937975195,2726.2929837869533,2753.946760318716,2892.177921510041,2919.807737978917,2947.447115856809,-3.76098812464085,0.023260744500567528,0.6192148737460559,0.1906016818094345,0.3158430891827346,-1.4644771731770039,0.2311988368373237,27.643927730895253,1703.4763474680656,0
5393,2.769591789023258e-05,-6.910961840692422,1703.4936474851004,1731.114993173547,1758.7658911776043,1786.4138307353496,1896.9966677390976,1924.6191519773809,1952.2740912528423,1979.9578200891012,2007.5500401369889,2394.5868044264,2422.2202507816664,2588.07658548169,2615.7149735482467,2643.3626258912227,2671.0301962649164,2698.658136359128,2726.3030001898624,2753.945528606506,2892.137661166151,2919.806660929124,2947.449668149337,-3.766912163477477,0.02312335430101637,0.036555928487282126,0.3148052671450987,0.15288397752745686,-1.4860866428866513,0.2262563471969008,27.643613750256314,1703.4851066280237,0
5394,1.83959250653544e-05,-6.914595093408686,1703.5102861849919,1731.1289676734248,1758.756957120048,1786.394329812536,1896.9906964483214,1924.6091944308516,1952.2711868835847,1979.9670431363256,2007.5457830012429,2394.5812051790012,2422.2287956268315,2588.0791703827335,2615.744122845157,2643.362259680647,2671.0144478213233,2698.6624236626494,2726.3146980030583,2753.940155726308,2892.153492311654,2919.8264664520034,2947.4489101899667,-3.787209023507199,0.02265875373144204,0.09094726898624138,0.38990888374840527,0.2944066176762279,-1.4567545380346765,0.23299121312563914,27.643825584304487,1703.4827684614675,0
5395,9.189079421662148e-06,-6.910239498246246,1703.5043932400076,1731.1094770642987,1758.759202365373,1786.3964908317378,1896.9911230200596,1924.6173230858876,1952.28339381284,1979.9493505714092,2007.5494074379333,2394.576288521501,2422.2269874154285,2588.074947208848,2615.7121493489194,2643.3750227667406,2671.0330890633372,2698.659222941884,2726.3070803179917,2753.9426093459633,2892.151862577447,2919.795718457481,2947.448308292032,-3.744240235287931,0.023653593388048223,0.6561771287278347,0.36188914410592243,0.2850513463419255,-1.4396802332592114,0.2370035324136318,27.643736671284085,1703.4815991496216,0
5396,1.372911700611637e-05,-6.914868484141535,1703.4579901086965,1731.1445684170196,1758.7742751499445,1786.3900876358528,1896.983788355791,1924.6238690261478,1952.297065024635,1979.907314841377,2007.54494266894,2394.580257009827,2422.215179758701,2588.0722580821603,2615.6897323062813,2643.360810006541,2671.0073331442177,2698.670290707029,2726.296113907422,2753.9557844935025,2892.1535797397737,2919.798491562154,2947.4417199102822,-3.7055990181376726,0.024585485803921833,0.6494027831141846,0.20715316201194645,0.4653155838219014,-1.410727632643424,0.24396570114600974,27.64371947533006,1703.4773249130094,0
5397,3.1102018245053425e-05,-6.913332389619863,1703.482249870006,1731.1210868556375,1758.764470493146,1786.4058152236678,1896.984376151332,1924.6163967721125,1952.289355317684,1979.948072800469,2007.5520698053754,2394.580877437683,2422.203366420024,2588.070313228872,2615.7100118067324,2643.366535676753,2670.995437576569,2698.660991565878,2726.300183510064,2753.944541215533,2892.159813317781,2919.7964100644576,2947.451969560916,-3.6633426148961195,0.025646642441605617,0.705980421532478,0.3307797828627925,0.5642713428676243,-1.4196665679521248,0.24179462553469533,27.643642389809454,1703.480935235809,0
5398,2.7034328939215583e-05,-6.9131014939026105,1703.4893136203723,1731.1193228227714,1758.769024553784,1786.412757106936,1896.9852868504906,1924.610957757628,1952.286822764322,1979.9392150332967,2007.555448301281,2394.5828916932264,2422.2113171580013,2588.0737271974385,2615.732989728133,2643.360113885239,2670.989578416938,2698.669184709493,2726.304216314083,2753.935403272038,2892.158547043015,2919.789952822551,2947.433864267218,-3.704728597960534,0.024606894822899683,0.5234239696298963,0.2571319224589528,0.5342399380926002,-1.4545038521416402,0.23351619372382443,27.643533923642135,1703.4836755187466,0
5399,1.8176361520029255e-06,-6.91767852395967,1703.4976576826514,1731.1256297890704,1758.764094414137,1786.4098048747499,1896.9897287705937,1924.6158991915252,1952.2684274413775,1979.9090185283503,2007.540157695588,2394.5544270427345,2422.215148578248,2588.0780570650095,2615.7296678349844,2643.3769137645468,2671.0282051696936,2698.6557118323217,2726.3073340137535,2753.9584921501823,2892.1600802589733,2919.7888404316036,2947.4364564605507,-3.7463888991528282,0.023602824329014015,0.5248905813699533,0.20536268518142053,0.14220731419133892,-1.4759492014377298,0.22856167297890187,27.64380380987756,1703.4775108599663,0
5400,1.6887821921505123e-05,-6.9208788955980145,1703.4810162980432,1731.1201885993596,1758.767246079651,1786.40973452353,1896.9879134340872,1924.6150327384826,1952.2873215399675,1979.9113359261196,2007.5591654562763,2394.5912692877864,2422.210113110672,2588.0716702712907,2615.718304977768,2643.3581455196645,2671.0259579991002,2698.6695491878218,2726.3036114795855,2753.944008481137,2892.160814681031,2919.796602440911,2947.4409981456433,-3.736907050400408,0.023827687112184987,0.24255091839023948,0.29940594905671447,0.3922963690490531,-1.4495428202010059,0.23467755340885763,27.643766053621558,1703.4793362139608,0
5401,2.2123914227841785e-05,-6.916224823640884,1703.4760419718264,1731.1220518681534,1758.7621932551474,1786.4098783861973,1896.9867073490789,1924.62741929219,1952.2767964091784,1979.9434648115835,2007.540925337947,2394.5692333808374,2422.223734683264,2588.0858267618805,2615.735866473455,2643.38021920374,2671.0243646528215,2698.6526243339376,2726.3048429088535,2753.9628614215426,2892.1571108307207,2919.793724826544,2947.4692589390497,-3.744087437145185,0.023657207889324697,0.5403840286822492,0.3202504607116037,0.28994623697724475,-1.4374327477802122,0.23753679343493697,27.6439699485431,1703.4782638926565,0
5402,8.023826023764596e-06,-6.915529737521023,1703.4882410581783,1731.119900403408,1758.7693870700152,1786.3856654466024,1896.9953444803557,1924.6232651796681,1952.2801810275328,1979.916636630992,2007.559365145948,2394.5746497033633,2422.216992771886,2588.0651540636936,2615.7230712778064,2643.3783304228637,2671.0188408633526,2698.657893385593,2726.3072909608804,2753.9444538881453,2892.1540860209984,2919.798118191764,2947.4546651990167,-3.7625743473536373,0.023223877027066492,0.5225155438715716,0.35194528868909036,0.40323977390494514,-1.4304656412016565,0.23919751608929457,27.643819876803686,1703.4781815334802,0
5403,1.8642249996130028e-05,-6.913392775701771,1703.4905452765229,1731.1185654015505,1758.7609038400894,1786.4063253697213,1896.9996883742851,1924.6123360351473,1952.2832542834435,1979.9444676782189,2007.5387573454914,2394.5884826005868,2422.222495222022,2588.0906610711863,2615.725279406435,2643.3589772073396,2671.0242509796108,2698.6586495285783,2726.2963398141756,2753.944940058497,2892.153572497746,2919.835243552983,2947.4485866269465,-3.762679924409621,0.02322142524792953,0.3189759862782714,0.3539892501454911,0.3032639302910063,-1.4211630473912502,0.2414330554576612,27.643884853461103,1703.4800703506046,0
5404,5.745820074228787e-06,-6.915566026291673,1703.467275292402,1731.1189965936385,1758.7696185966054,1786.3869464970007,1896.9851688445187,1924.6163191975963,1952.2768338795968,1979.9064646876186,2007.560214613518,2394.5743722164025,2422.213472032752,2588.0793156951518,2615.7286272994384,2643.381785066278,2671.0265711985926,2698.671904238862,2726.309104856792,2753.9479574190304,2892.1629610033056,2919.7974804923983,2947.4411922790737,-3.7443505798096828,0.023650983487594864,0.24629846304784556,0.2957113700994123,0.31361319100184337,-1.4533075829979818,0.2337957090953943,27.644076001807942,1703.4719131968852,0
5405,1.417163714230018e-05,-6.917333313206162,1703.4520083152731,1731.1204791852003,1758.7766623916737,1786.3756688532453,1896.9987103297847,1924.6152155771945,1952.2726128416305,1979.9301505867186,2007.5484280280934,2394.5849790401035,2422.2245844526883,2588.067967140273,2615.729693457364,2643.369028460244,2671.026400656599,2698.6771675777727,2726.2985119823497,2753.9524651813426,2892.156689251638,2919.791410726753,2947.437202077081,-3.778661625175844,0.0228532571903786,0.30831528677542736,0.2060972855885128,0.24282829429564545,-1.4675884336966079,0.23048063486016773,27.64399037677489,1703.4730783637074,0
5406,2.125355867371283e-05,-6.921007357535088,1703.487579090887,1731.128553956433,1758.7785377378923,1786.3958437150523,1896.9859118978254,1924.6150725991556,1952.2792395726642,1979.921710070864,2007.5435023654054,2394.5760383535417,2422.2196885918215,2588.081471336925,2615.7384416146438,2643.367093814519,2671.0232165244815,2698.673449635536,2726.3007375048633,2753.9475913562096,2892.1700399794795,2919.797803885435,2947.4488937704778,-3.685114609898869,0.025094298503581896,0.7167408606647737,0.34583163954511775,0.32686941475206455,-1.3876302170826622,0.24966625897390735,27.643902909055665,1703.4786154255446,0
5407,2.234993762181401e-05,-6.914502734410903,1703.4768545583095,1731.1188638396056,1758.7715533962694,1786.3990061450106,1896.9945497810193,1924.6167849560713,1952.2813595358593,1979.9379608260008,2007.5522533072174,2394.5869013885235,2422.221910547766,2588.071297846752,2615.7332518390476,2643.363834656854,2671.0214910388745,2698.6617897487604,2726.303606014232,2753.9445931297773,2892.1601586388256,2919.8178717636088,2947.4395960524507,-3.719526714092162,0.024245440155790686,0.6177185872363058,0.30040251833128084,0.2593304444565787,-1.4305298285458743,0.23918216312873147,27.6438499539908,1703.4795886213924,0
5408,1.745155658315344e-05,-6.914492307685533,1703.4874712268697,1731.1208762333824,1758.7670638838617,1786.399502528949,1897.0025334547868,1924.6222673920056,1952.2762919798615,1979.9409083697717,2007.552014075426,2394.5955531291866,2422.214734228694,2588.069764691214,2615.716666527843,2643.3665810494495,2671.030363752375,2698.6616206701287,2726.3027149563018,2753.941932379597,2892.166138414521,2919.8107482922946,2947.445415970732,-3.742784386739929,0.023688054516642576,0.49031157697293015,0.319236253300585,0.35030658410346005,-1.4350589392363038,0.23810133009055826,27.643777246441807,1703.4819934362683,0
5409,9.187258322395772e-06,-6.917171566355008,1703.4840761283588,1731.1200100438552,1758.7658027975601,1786.3977315520583,1896.9970857191508,1924.6195156494957,1952.2718415675033,1979.9272774202755,2007.554197433534,2394.5913434750223,2422.218977355713,2588.0720922225855,2615.724434853206,2643.364041253248,2671.03636579386,2698.6621593160903,2726.304153999102,2753.951438226695,2892.1587726283133,2919.8115277256993,2947.451645388698,-3.7337687705281395,0.023902582522962793,0.6833242456728765,0.23021848608915296,0.30491904906783596,-1.4511660785406133,0.23429692012982,27.643934875179273,1703.4780802542462,0
5410,9.905351922332007e-06,-6.923275860491847,1703.4820278880036,1731.121872217294,1758.76951245942,1786.396583887216,1896.990427733877,1924.6115461848112,1952.2740743159534,1979.9317996340394,2007.5491274103576,2394.5778682067075,2422.23019692193,2588.067270923545,2615.7312256032665,2643.3614857228317,2671.034283021686,2698.657546222899,2726.310825752362,2753.9374863123376,2892.1617756174346,2919.8149761603117,2947.450364055182,-3.7806646169697258,0.022807528116531296,0.05564043147626844,0.23596846027854257,0.28411141638361914,-1.4636650287365638,0.23138667995484435,27.64394453290066,1703.476802142479,0
5411,1.620408119070127e-05,-6.923138621282536,1703.4806473908866,1731.117122092504,1758.763435660267,1786.39693693491,1896.9995247316174,1924.6175242115764,1952.2715540489687,1979.9297584636522,2007.5545620791838,2394.5828819378703,2422.220135542123,2588.075147881666,2615.7383090659305,2643.3641516100456,2671.0407409746,2698.6653689491022,2726.303002624145,2753.947332254687,2892.1638250955307,2919.8098375216614,2947.4486476391653,-3.7431005141258034,0.023680567257417975,0.14579867601580687,0.2258836292707378,0.2058690156100833,-1.4677399232731716,0.23044572209091368,27.64399956602574,1703.4768883135127,0
5412,2.1380408586981162e-05,-6.919666290148516,1703.4872167320752,1731.1215460844248,1758.7708697231787,1786.4050513344412,1896.9873969238533,1924.6163443617893,1952.2763716499508,1979.934155240243,2007.550878562832,2394.5868015625433,2422.211417097368,2588.087801154147,2615.7231376768136,2643.3729743194112,2671.01634071098,2698.656960011269,2726.306569968189,2753.9405871280123,2892.150557087966,2919.809722284332,2947.4521316047244,-3.735515456093757,0.023860868668188404,0.13571285655278176,0.3263243063073791,0.27835836794875757,-1.451836443705463,0.23413990826985406,27.643799469384888,1703.480232637294,0
5413,1.0207042858237235e-05,-6.909765016230094,1703.4812771548445,1731.1269198855387,1758.7626499308801,1786.3680000647994,1896.9918574453961,1924.6224882343868,1952.2793473098052,1979.9189368262255,2007.5497833058091,2394.582992047899,2422.220372690875,2588.0677979532043,2615.734580633298,2643.36371230856,2671.0384917584424,2698.6676289434627,2726.295760542455,2753.9461158940253,2892.1443797946495,2919.813253873483,2947.4304973372946,-3.67364023317212,0.02538389824917918,0.8908956313960434,0.20211047455635556,0.2150949048497599,-1.4139999064174469,0.2431686833218408,27.64391242522456,1703.4748948691797,0
5414,1.0328721529319944e-05,-6.912931267909258,1703.4956988556776,1731.1205106600135,1758.7676933325174,1786.3870508686027,1896.9915163881963,1924.6215784803526,1952.285928225577,1979.9138655606946,2007.550370988592,2394.5882365234784,2422.217619538806,2588.081875310027,2615.7268498932235,2643.355794462234,2671.0177411444915,2698.6668311490444,2726.297357369892,2753.9402433355244,2892.1625953021785,2919.810312495075,2947.429491109419,-3.6689416839696056,0.025503446375499103,0.885056855278699,0.19267228674437997,0.24434975867214082,-1.394460449361296,0.2479667909207252,27.64376527582789,1703.4793139939084,0
5415,1.7522041700807825e-05,-6.917940832597414,1703.4802007679934,1731.1253073687392,1758.7666909231473,1786.40289467888,1896.9842254426776,1924.6286359877608,1952.2749189556598,1979.9186664938752,2007.5516409187571,2394.5848412382397,2422.2185649106436,2588.085816594933,2615.7331891048266,2643.3670136960163,2671.014430365249,2698.6656505622063,2726.2979105014674,2753.939941861887,2892.157953611669,2919.8065326738006,2947.440115191713,-3.671111910216062,0.025448158142487194,0.8962082933319077,0.20724688404686642,0.24102431958121717,-1.4023022123077262,0.24602989837929312,27.643817679627453,1703.4788796813614,0
5416,2.0396989050903307e-05,-6.920072720324012,1703.4748941909152,1731.1165717299596,1758.7630294892465,1786.3895538871516,1896.983506191486,1924.6204274142128,1952.272049407413,1979.9157558730258,2007.5427194970557,2394.582012210476,2422.212033143735,2588.0735667688077,2615.723565042414,2643.367282210494,2671.029071481606,2698.653247619875,2726.300523658108,2753.9510218987493,2892.1736690218704,2919.8169784792867,2947.4441429993694,-3.7710078444630586,0.02302884209651928,0.3028297459832778,0.2273425702621219,0.35795168669272925,-1.4625372053803496,0.23164779047240702,27.64412068519219,1703.4700863813423,0
