,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,TTS_0_4,TTS_0_5,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
3667,3.9360628738276906e-05,-6.5187808720042835,2090.779230141149,2096.5054531773417,2107.9061341620013,2450.1612441275156,2461.5815072047853,2467.2844762170944,-3.4011228666897795,0.03333581725828951,0.8602139773100586,0.45424275682623594,0.23280483193847812,-1.6664538779927556,0.1889157977029782,5.704407591827056,2090.7908903080215,0
3668,8.31231698656825e-05,-6.497197815379219,2090.7912306142844,2096.5112522594727,2107.9135446562327,2450.187844916015,2461.5986389393865,2467.2705705099893,-3.4895056207904918,0.030515954896276454,0.6943530443413843,0.2823686373502543,0.34486811724046906,-1.7332771003719516,0.1767043820879134,5.704421440111014,2090.7996061255667,0
3669,8.115674240254219e-05,-6.504168333929006,2090.7699369574084,2096.5011097709776,2107.9045929992085,2450.1930158811792,2461.58823671741,2467.2734924452816,-3.5052213687477116,0.030040122663738723,0.5924092160220563,0.21109963595908354,0.25103574951352625,-1.800541866317079,0.16520934258488187,5.7046229803924335,2090.7858391089603,0
3670,4.282236419131198e-05,-6.512182373524716,2090.792979911609,2096.495981965583,2107.9072035291056,2450.1804224719144,2461.5946607038936,2467.274832933602,-3.529536590686725,0.02931849918505323,0.19879414642032187,0.3569889010943268,0.23023618993751893,-1.7927088665186814,0.16650850887406518,5.7044897838758795,2090.792850718047,0
3671,3.316092938579248e-05,-6.513728176975439,2090.7866970858136,2096.5068103115427,2107.9084191748557,2450.1852659915903,2461.591491797893,2467.2632335443013,-3.5513719190736377,0.02868525879306846,0.2498072129036312,0.3189099261169892,0.2590480992504949,-1.8225541891223718,0.16161243459205576,5.704404400131994,2090.794974446644,0
3672,9.633271010203061e-05,-6.502353976560096,2090.7879252148527,2096.505220871144,2107.9150458952777,2450.16192479188,2461.5938284411563,2467.2919118647537,-3.5352906410859704,0.029150283488033717,0.22603559313659932,0.2951176146491068,0.21907657052070606,-1.7918688896907653,0.1666484309205817,5.70442638044893,2090.7965722916956,0
3673,5.777679198520897e-05,-6.508735716876397,2090.7867422689274,2096.503324410159,2107.912266542512,2450.170694467329,2461.5963101662696,2467.2755668269474,-3.494775362058627,0.03035556668278398,0.6982474187474305,0.30929933033017987,0.378487586143496,-1.724303661822977,0.1782971636778784,5.704424094317089,2090.79482233456,0
3674,3.4901208265114976e-05,-6.503784501176746,2090.781407199845,2096.5073739652535,2107.9093478527234,2450.1979305526907,2461.592235516525,2467.278020429147,-3.459219450867028,0.03145430406875269,0.7436504123903277,0.35786290362806006,0.16595714436578035,-1.7171218587076764,0.17958226796278853,5.704573728378133,2090.793452882885,0
3675,5.836440481341668e-05,-6.5037388708529615,2090.762314701022,2096.500741689609,2107.9059692203014,2450.1885211160793,2461.5958295186665,2467.2781518913057,-3.412472186670733,0.032959617246646006,0.862717064685836,0.4013626542249724,0.09187468683415756,-1.6949793160647673,0.18360302662155434,5.7047032848792885,2090.783379621814,0
3676,5.4161962739146256e-05,-6.51243304586809,2090.7839455867415,2096.4983666698154,2107.907495266528,2450.1764869048907,2461.5863843956927,2467.264591081024,-3.494388948008767,0.030367298766816736,0.4394097025546339,0.3242846015037939,0.42414920977568316,-1.8123899644292085,0.16326347625541085,5.704405512394683,2090.7908297417575,0
