,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
0,-5.3068283988172975e-06,-7.681762936804202,1748.6927734584356,1937.8218040871152,2673.3644089744485,-3.164002402458866,0.04225627555094313,0.277529765204542,0.31872684158756015,0.29053943991295195,-1.7435508373785635,0.1748982614290112,21.01533140327553,1748.6888073821324,0
1,-5.041655737524365e-06,-7.676819311403153,1748.6928538107718,1937.822261640445,2673.364149802796,-3.1571099944763974,0.042548529050070366,0.30679443935046014,0.30562950754939,0.283378660938554,-1.7442375587916876,0.17477819627814314,21.015320104811366,1748.68909989967,0
2,6.856883472442946e-06,-7.696972713845128,1748.6931177103886,1937.822264957542,2673.3648146041332,-3.164546760694935,0.0422332792589997,0.02600284337696296,0.4192467230105077,0.1744102183023799,-1.7504461717592903,0.17369642771832824,21.015331963658188,1748.68920106606,0
3,-3.0207164957961148e-06,-7.6965153224128775,1748.693168124639,1937.8205634343196,2673.3649157647687,-3.160613868356737,0.042399705252653984,0.009521205016306034,0.34299132261950915,0.1298179497264087,-1.7565790573926667,0.17263442728449394,21.015347250314193,1748.6884143523584,0
4,5.938493419153206e-06,-7.710516036372352,1748.6938562531718,1937.82211441417,2673.3649863803425,-3.131771816699096,0.04364040591141274,0.020774471624201787,0.2697744600844447,0.10160392663793805,-1.7575061733063562,0.17247444933022046,21.015325283115516,1748.6895723475204,0
5,-1.3668129050117884e-05,-7.673967601264543,1748.6932009868465,1937.823278760899,2673.364105861516,-3.194509182656168,0.04098663739251354,0.23736842511403805,0.5195277448692988,0.2938366436538491,-1.7337136944018279,0.17662725084838538,21.01530520141072,1748.689803311498,0
6,2.05653902630351e-05,-7.724274277529711,1748.693169249621,1937.8220363797261,2673.3657120146645,-3.147746110877729,0.04294881973622156,0.21434190611860368,0.35782381224749504,0.21021776509016554,-1.7340650693200135,0.17656519936487508,21.015354822040607,1748.6890373586198,0
7,-1.3270350086805592e-05,-7.69166875921739,1748.6935782552382,1937.8220811363706,2673.3647412028395,-3.1676918322042837,0.04210066123156136,0.20642575664655358,0.3313585452068497,0.2296523780538804,-1.7510448536325285,0.17359246993753155,21.015324120281036,1748.689407406518,0
8,-2.009204045799289e-05,-7.686368905648407,1748.6933331277046,1937.8216608035405,2673.364933291943,-3.162090602661479,0.04233713836210344,0.16641808624438378,0.31236864486744564,0.20940416213457325,-1.758535983045241,0.17229692488648077,21.015336179334707,1748.6890365728163,0
9,1.3400525062639699e-05,-7.703005496274119,1748.6943538904065,1937.8229441841033,2673.3661843158616,-3.1440843226004183,0.04310637751641863,0.3284098379484093,0.30460048219641056,0.3720691831076226,-1.735789480015167,0.17626099081232183,21.015339684137814,1748.690159710356,0
