,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,TTS_0_4,TTS_0_5,TTS_0_6,TTS_0_7,TTS_0_8,TTS_0_9,TTS_0_10,TTS_0_11,TTS_0_12,TTS_0_13,TTS_0_14,TTS_0_15,TTS_0_16,TTS_0_17,TTS_0_18,TTS_0_19,TTS_0_20,TTS_0_21,TTS_0_22,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
5844,1.522980966735061e-06,-7.232969396088466,1688.7290798732263,1694.9691464222503,1701.2277874880042,1707.4870820666133,1713.7491512644256,1720.0036586695937,1726.261359060877,1732.5203644318192,1876.459557149649,1882.7406210004806,1888.9595804028854,1895.2331081168404,1901.4900707216973,1907.7581947162996,1920.2680355851685,2420.9911998852876,2427.2580021866497,2439.772577202669,2446.030000266623,2614.99621722839,2621.259470450174,2627.515070323993,2633.772867068706,-3.6083211357173472,0.027097301391146748,0.5306176077789955,0.27991064754847206,0.2866247667289601,-1.9242321960958693,0.14598780384141144,6.258764815892012,1688.706953790539,0
5845,1.4007838019520839e-06,-7.2443757781587035,1688.7300812028202,1694.9737237726756,1701.2299725341434,1707.4851738708353,1713.7580722730008,1720.005206480032,1726.2614921530471,1732.519900066296,1876.4597589166467,1882.7408677461015,1888.9858181193276,1895.2361015948525,1901.4907786768154,1907.7525404664232,1920.2709473758819,2420.9954042723375,2427.258269438539,2439.7712995543297,2446.0308509157458,2614.9924561558832,2621.2527082108695,2627.518781188736,2633.771053982652,-3.59859384016128,0.027362170994508446,0.6048939994992341,0.31763166553648303,0.20171707881826406,-1.9254903152079192,0.14580424928623115,6.258736816211507,1688.7102759192103,0
5846,4.911222715384639e-06,-7.2407575959973265,1688.7252525926417,1694.9743402597876,1701.2310418302936,1707.4856422516575,1713.7543286023317,1720.0079953265806,1726.2590316164076,1732.5190916272531,1876.4583441045872,1882.7396956048544,1888.987931078642,1895.2331936071776,1901.490434937227,1907.7539407508978,1920.27216358708,2420.997995339755,2427.259783710336,2439.7767377279356,2446.0288422986155,2614.985229213732,2621.2603208870037,2627.5160425449,2633.7729397367534,-3.6257794815054787,0.026628332951622386,0.28972852987126824,0.3728310917575304,0.1377818194522773,-1.9450755388879035,0.14297642265019864,6.25874782096144,1688.7095967858215,0
5847,-7.436976079218249e-07,-7.2378998357645274,1688.7147297761283,1694.968601708616,1701.223635108441,1707.4890228701504,1713.7447495542326,1720.0025764700936,1726.2630412336187,1732.5214158143035,1876.4579239532713,1882.7416032564097,1888.98537786412,1895.235799699872,1901.4914471103764,1907.7517086397227,1920.2716186059963,2420.9891982343415,2427.259542001193,2439.774485796978,2446.0260977074868,2615.000818865195,2621.2621623392115,2627.5155107158294,2633.771655551323,-3.6461678564799627,0.02609092160257074,0.1271489271371051,0.23472535956380947,0.3229134632532866,-1.931036712289235,0.14499779953618439,6.258776558290073,1688.706730179041,0
5848,-3.0621261608363945e-06,-7.236729079251528,1688.7138638932877,1694.96742615895,1701.2243108525392,1707.48749238658,1713.7440307392494,1720.002082209508,1726.2576892770433,1732.5220720700465,1876.458259159727,1882.7492266476822,1888.9721734594407,1895.2343049739968,1901.4932787305736,1907.7531130736563,1920.2660334180212,2420.992000757366,2427.2594932313787,2439.774848115252,2446.0266748583217,2615.001048096967,2621.2597201553067,2627.516291131051,2633.7736945934257,-3.632653662893416,0.02644591267423804,0.23529591965244104,0.170322004128183,0.31379951920895444,-1.9353910645492973,0.1443678006540162,6.258789111437367,1688.7054110144315,0
5849,6.361651651804251e-06,-7.244518399451513,1688.726468137071,1694.9743881746338,1701.231159489014,1707.4870411301592,1713.7549271479747,1720.0071442764909,1726.2568750851829,1732.5191086053367,1876.4617051624446,1882.7394571223717,1888.9756492980712,1895.2372928187178,1901.4913446460523,1907.7532913765256,1920.2668181116642,2420.9945382472642,2427.258998099133,2439.7775434993105,2446.029145840467,2614.9857388549494,2621.2656555946014,2627.513294790679,2633.7734168041884,-3.65096202753789,0.025966136620629025,0.009243031302543904,0.4478145557124438,0.16258406159670113,-1.9330429819445638,0.1447071864724504,6.25875229774604,1688.7089320486557,0
5850,-4.494009184129746e-06,-7.231897661751104,1688.7151376024556,1694.9678345454133,1701.2243815020884,1707.4841710940102,1713.744670370673,1720.000991099736,1726.2654330977043,1732.523879506775,1876.4565266910415,1882.7277224524057,1888.9802040572604,1895.2316494515505,1901.488710092688,1907.7543778462448,1920.2716952704336,2420.996877366226,2427.2599329908185,2439.7741237704317,2446.027539850351,2614.9936628002197,2621.2656009081575,2627.5188680228357,2633.7703989063807,-3.5965826290269542,0.02741725747417395,0.5156889062425023,0.15208501378728823,0.2780341700410711,-1.9499004068831243,0.14228824181037014,6.25879150332056,1688.7050662550555,0
5851,9.24434758465703e-06,-7.248857812995208,1688.7306864190443,1694.9725604462692,1701.2306499781612,1707.4898207554058,1713.7552003921587,1720.0063554580868,1726.2643749242893,1732.5188178504707,1876.4584097860302,1882.7251371082434,1888.9775413311768,1895.2290865167672,1901.4900522731182,1907.7541740561987,1920.2711816652059,2420.9903065987633,2427.26114474967,2439.7760722915614,2446.0284479716966,2614.9931296074274,2621.2603343647047,2627.512887369341,2633.770803527538,-3.648429200536999,0.026031987712077743,0.3540578780083495,0.4541637480513332,0.2687800675650245,-1.9049231473939439,0.1488340804695746,6.258746881665558,1688.7086450130203,0
5852,-4.2749259848333217e-07,-7.232477366608774,1688.7180629294253,1694.9708686221697,1701.2269329870746,1707.4830131063563,1713.7455146777345,1720.000911500831,1726.2620547405888,1732.5226478715556,1876.458891803057,1882.7312136233027,1888.9790127947513,1895.234433294881,1901.4897804878167,1907.7526182030588,1920.270667852946,2420.9963419858427,2427.255197578433,2439.77488033634,2446.0269294891164,2614.9923997382975,2621.266825395285,2627.5171802689197,2633.7704012056265,-3.614098740569053,0.026941195285103203,0.09582894665902586,0.15106790187619756,0.26393528067431893,-1.9476711449107826,0.14260579339828003,6.25878037355759,1688.7058157464173,0
5853,1.658639058603528e-06,-7.25147416682459,1688.7212842675171,1694.9715724992357,1701.2272132262572,1707.479205552869,1713.753046214336,1720.0049834974632,1726.2578790326031,1732.5224770247487,1876.4570850470266,1882.7291250900844,1888.9814094562628,1895.2335525533406,1901.4919064251505,1907.755837186525,1920.2725480184774,2420.9968522663617,2427.2608020662005,2439.7772800046027,2446.029360444444,2614.995746106787,2621.2666789279706,2627.5196170454597,2633.7707160733307,-3.6433359455493606,0.02616491348841218,0.02726000358780847,0.31452828042251,0.20659195139252828,-1.9501870446746798,0.14224746246770287,6.2587892806165115,1688.7065772906362,0
5854,-7.555994201208031e-06,-7.2262400186757665,1688.716355155012,1694.969864042683,1701.2233994312319,1707.4906204330834,1713.7422493883234,1720.0023584226567,1726.262156994675,1732.5161588886856,1876.4586361469173,1882.7300634576902,1888.9808353785413,1895.2360545572433,1901.491626069898,1907.7544726777853,1920.2687062063253,2420.9852008257385,2427.258239947127,2439.7726572675674,2446.0265846938178,2614.994624413043,2621.256643426014,2627.51140295713,2633.7701123567517,-3.6420584247895293,0.02619836106901307,0.3276535953858299,0.2626977497820855,0.22517342070920887,-1.9280155195711242,0.1454365282405568,6.258758774341197,1688.7058616594256,0
5855,1.4957293909443945e-05,-7.25177798157388,1688.7224751506067,1694.972245063477,1701.2299530595437,1707.487150726654,1713.7558099593377,1720.0064484225725,1726.2620741799826,1732.5233249840517,1876.4569000183303,1882.72811313646,1888.9696534289728,1895.2339405801463,1901.48880902112,1907.756381420223,1920.2685205286873,2420.9984677341627,2427.2586649040554,2439.7759409527685,2446.0286820235306,2614.988988908187,2621.2520487259594,2627.5210207134132,2633.769118735914,-3.599100693274696,0.02734830590702826,0.5924621347693618,0.26563628931828265,0.34605897058682045,-1.918314092484977,0.14685433637601794,6.258752327534965,1688.7077881498492,0
5856,1.3171014183962235e-05,-7.2499336559984116,1688.7229774596283,1694.9739501293832,1701.2300762946475,1707.4854647504972,1713.7528026125226,1720.006587838569,1726.2598360124439,1732.5234095727153,1876.4574261540204,1882.7305482528964,1888.9743602728438,1895.2339098267428,1901.4915622369022,1907.7578815110896,1920.2696961545937,2420.9962022543464,2427.257999120389,2439.7750084397676,2446.029229078715,2614.9911195487107,2621.2566661336386,2627.519589079934,2633.7750436043643,-3.6096246312428337,0.02706200319055183,0.45979246791178013,0.285834195542769,0.369027975272876,-1.9236175822618213,0.14607755754436302,6.2587619093790074,1688.7079547490337,0
5857,2.9651853094608664e-06,-7.227868830576601,1688.717059599987,1694.9694694507841,1701.2278192465192,1707.4846693587965,1713.7495268482742,1720.0029614452328,1726.26351493335,1732.5186964755733,1876.4592779212712,1882.7311102400274,1888.9586791408626,1895.235747656859,1901.4856037069778,1907.753162103882,1920.2693977435417,2420.9930322295813,2427.2582987469855,2439.7761007769527,2446.026708907649,2614.9926001316685,2621.25832814804,2627.513053435391,2633.7703807850758,-3.6042843002011016,0.02720690982656083,0.6163598881984279,0.17565258038340037,0.15445369263133535,-1.9211042608066626,0.14644515916086628,6.258771431831297,1688.7049612595797,0
5858,-4.5677972305694374e-07,-7.24755187933404,1688.7221152174504,1694.9714245435666,1701.22828472641,1707.4841297885478,1713.746886929274,1720.0043306473958,1726.262615253823,1732.5220807635937,1876.4567171909325,1882.7291937195157,1888.9727463141808,1895.2346493197408,1901.4943954293476,1907.754175162325,1920.2730255234526,2420.9941700630834,2427.261455119215,2439.777324220641,2446.0286953297314,2614.9915813133807,2621.255081969024,2627.518591193183,2633.773544124067,-3.593474346671616,0.027502610633953574,0.6445102164882033,0.26232273952954754,0.26489383686516654,-1.9016568709547739,0.14932100850784566,6.258770019330385,1688.7068699163112,0
