,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,TTS_0_4,TTS_0_5,TTS_0_6,TTS_0_7,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
2156,-2.2401604817918007e-06,-7.214693757247247,1933.1649369093063,1953.5453030656738,1973.9275665211744,2646.494477539097,2687.25905323603,2728.0182678047604,2829.9219203488287,2850.3010813693236,-3.0924606143386746,0.04539012927885136,0.10239423238107602,0.18244976446014882,0.43365986138442847,-1.297682894051288,0.27316401024713416,20.380840590011708,1933.1652458777264,0
2157,7.669538248710905e-06,-7.224011151966946,1933.1636004743984,1953.5435567206712,1973.9314850987396,2646.497366829223,2687.256424879952,2728.019527836983,2829.923896742938,2850.301951090869,-3.0848652801802365,0.04573619505714872,0.11797158323193445,0.28297823343607154,0.4057897978874465,-1.2928010439159061,0.27450081639623325,20.380858742249355,1933.1654356246452,0
2158,-6.4375152947422e-06,-7.228390650548463,1933.1651035101283,1953.5431849486486,1973.9316968266974,2646.4964427607047,2687.2552360961636,2728.0206392201962,2829.923143926097,2850.302054074839,-3.08918395910005,0.04553910101495867,0.13618161336949955,0.23111649990729966,0.33707235104818123,-1.3000206087501274,0.27252617655226274,20.38084044861649,1933.165861286791,0
2159,1.2709702297255054e-05,-7.2170645574029715,1933.164446753112,1953.546806163959,1973.92808802603,2646.492689031651,2687.2628102837793,2728.0173174918355,2829.922512155969,2850.3022264463575,-3.087612820732446,0.04561070547932059,0.12073040544891862,0.35950303875127587,0.13085407156196371,-1.2910540943686615,0.27498077458246034,20.380844213833104,1933.1656901180716,0
2160,-3.862995876957428e-07,-7.217044813257411,1933.1637253854033,1953.5451119470001,1973.9293104501255,2646.492650060373,2687.2626284787916,2728.017681385771,2829.922248557977,2850.302638038474,-3.0835374930743176,0.04579696332195066,0.4400287865668921,0.2544410029312014,0.32420543483509134,-1.2842324461591834,0.27686300936366837,20.38085672786081,1933.1652598185208,0
2161,3.7387091054747706e-06,-7.227179531473179,1933.1672828432472,1953.5444468230125,1973.9307273594486,2646.4955096730673,2687.2566473553575,2728.016799991699,2829.923030291788,2850.3008669747664,-3.093003192599392,0.04536550826147191,0.05887485262361607,0.37553374893627933,0.13804583375651047,-1.2983931144894496,0.27297007246152805,20.380794816869365,1933.1667454359874,0
2162,5.244099215064404e-06,-7.231150793417334,1933.1672941058139,1953.5448177244305,1973.9302731347766,2646.496210522203,2687.2564954382487,2728.016875149476,2829.9229769936046,2850.301623797929,-3.089276039630802,0.04553490794342032,0.14809979615139165,0.3568206096137978,0.19490695720912599,-1.292536344142413,0.2745734863175886,20.380802037187337,1933.1667191646827,0
2163,1.7397769893312385e-06,-7.223829118731391,1933.1684357177326,1953.5444701453127,1973.9299028621401,2646.4952942832333,2687.2580251621107,2728.017247952784,2829.9227623767297,2850.3003912210183,-3.095051340549479,0.04527268807590561,0.1632538616517133,0.3034706604249813,0.327029775716855,-1.2881163999950704,0.2757897717682304,20.38079316857864,1933.1669395624501,0
2164,-2.5231334094825466e-06,-7.2281500852916425,1933.161901592201,1953.5457316755903,1973.9307925956675,2646.4945390550447,2687.2599380290903,2728.0188643823903,2829.923826827715,2850.302591497182,-3.0629889768239593,0.04674775822404879,0.5022932208377645,0.21137403271278088,0.34082012046483956,-1.2815540702701944,0.27760554652542163,20.38086629586008,1933.1652909494103,0
2165,1.9171678374002463e-05,-7.221402880617559,1933.1668384261318,1953.5443678636366,1973.9297446246096,2646.495248010687,2687.258017831839,2728.0176694376664,2829.922888321511,2850.301562441026,-3.0766749296099554,0.046112328759215344,0.2938037606436415,0.3610767069316072,0.1838435775536713,-1.2902781825862195,0.2751942182014048,20.38081954043778,1933.1662462810295,0
